,score,a,a,a,a,k,k,k,k,b,b,u,u,u,u,n
,0,0,1,2,3,0,1,2,3,0,1,0,1,2,3,0
,,,,,,,,,,,,,,,,
0,6.23376815514,1.0653790111,0.634983817454,0.866198075991,0.273482042985,1.06088659832,0.372968597994,0.62952844716,0.738674797021,0.0695157672056,0.0457449674755,0.615929701866,0.615929701866,0.615929701866,0.615929701866,1.3016192389
1,6.23376815514,1.0653790111,0.634983817454,0.866198075991,0.273482042985,1.06088659832,0.372968597994,0.62952844716,0.738674797021,0.0695157672056,0.0457449674755,0.615929701866,0.615929701866,0.615929701866,0.615929701866,1.3016192389
2,4.49713853349,1.01445690267,0.340464167583,1.13817593106,1.39216200966,0.915848206333,0.582179733359,1.08090315065,0.885508932548,0.103058998668,0.0596223856184,0.692417609415,0.692417609415,0.692417609415,0.692417609415,0.945524672149
3,4.49713853349,1.01445690267,0.340464167583,1.13817593106,1.39216200966,0.915848206333,0.582179733359,1.08090315065,0.885508932548,0.103058998668,0.0596223856184,0.692417609415,0.692417609415,0.692417609415,0.692417609415,0.945524672149
4,3.77484524765,0.760955772069,0.746426630809,0.685640455564,1.41318576501,0.251072291533,0.440978033171,0.322809134483,0.247530794966,0.0854463603875,0.0572677763186,0.80338768836,0.80338768836,0.80338768836,0.80338768836,1.6372311094
5,3.77484524765,0.760955772069,0.746426630809,0.685640455564,1.41318576501,0.251072291533,0.440978033171,0.322809134483,0.247530794966,0.0854463603875,0.0572677763186,0.80338768836,0.80338768836,0.80338768836,0.80338768836,1.6372311094
6,2.81737865232,0.699139934736,0.439516175845,1.47193575968,1.1302225059,0.872000577512,0.763080870767,1.11293875199,1.24441380659,0.0865052139173,0.0688754654373,0.396246371853,0.396246371853,0.396246371853,0.396246371853,1.34144242238
7,2.81737865232,0.699139934736,0.439516175845,1.47193575968,1.1302225059,0.872000577512,0.763080870767,1.11293875199,1.24441380659,0.0865052139173,0.0688754654373,0.396246371853,0.396246371853,0.396246371853,0.396246371853,1.34144242238
8,1.68565989118,1.31498380451,0.743573302094,1.36998936185,1.20484980486,1.21875288234,0.701530532945,1.01906320865,1.46391214126,0.0944580389094,0.043736957772,0.697048328765,0.697048328765,0.697048328765,0.697048328765,1.09874599983
9,1.68565989118,1.31498380451,0.743573302094,1.36998936185,1.20484980486,1.21875288234,0.701530532945,1.01906320865,1.46391214126,0.0944580389094,0.043736957772,0.697048328765,0.697048328765,0.697048328765,0.697048328765,1.09874599983
10,1.37319752193,1.00025800231,0.91188658305,1.35673731487,1.40782843432,0.601865812785,0.919617629652,1.44631704149,0.658088467054,0.0913042610379,0.0475756362078,0.616891710223,0.616891710223,0.616891710223,0.616891710223,1.14196841122
11,1.37319752193,1.00025800231,0.91188658305,1.35673731487,1.40782843432,0.601865812785,0.919617629652,1.44631704149,0.658088467054,0.0913042610379,0.0475756362078,0.616891710223,0.616891710223,0.616891710223,0.616891710223,1.14196841122
12,1.25801551287,0.932905105798,0.970108346187,1.38456886559,1.11596057434,0.451184778876,0.648414132927,1.44051138279,1.34369983198,0.0880951548811,0.0668311959191,0.698427865474,0.698427865474,0.698427865474,0.698427865474,1.16216074943
13,1.25801551287,0.932905105798,0.970108346187,1.38456886559,1.11596057434,0.451184778876,0.648414132927,1.44051138279,1.34369983198,0.0880951548811,0.0668311959191,0.698427865474,0.698427865474,0.698427865474,0.698427865474,1.16216074943
14,1.06741370046,1.01735183273,0.744911582037,1.41854938928,1.12951533953,0.889022707359,1.0256306366,1.23370579546,0.586605555474,0.0971196262098,0.0873934834988,0.68140229412,0.68140229412,0.68140229412,0.68140229412,1.07636738842
15,1.06741370046,1.01735183273,0.744911582037,1.41854938928,1.12951533953,0.889022707359,1.0256306366,1.23370579546,0.586605555474,0.0971196262098,0.0873934834988,0.68140229412,0.68140229412,0.68140229412,0.68140229412,1.07636738842
16,0.989006242553,1.21529721719,0.770352706795,1.42032983825,0.624341557086,1.00678232568,1.26740188878,1.42022285131,0.312652207937,0.112963213086,0.074840156165,0.460103701004,0.460103701004,0.460103701004,0.460103701004,1.13407091684
17,0.989006242553,1.21529721719,0.770352706795,1.42032983825,0.624341557086,1.00678232568,1.26740188878,1.42022285131,0.312652207937,0.112963213086,0.074840156165,0.460103701004,0.460103701004,0.460103701004,0.460103701004,1.13407091684
18,0.965387005245,1.13192541012,0.681094625739,1.00443672827,0.57460118693,0.939603225504,0.985225171969,1.2793703479,0.707713884564,0.100458436964,0.0343201440618,0.445782694025,0.445782694025,0.445782694025,0.445782694025,1.17333176861
19,0.965387005245,1.13192541012,0.681094625739,1.00443672827,0.57460118693,0.939603225504,0.985225171969,1.2793703479,0.707713884564,0.100458436964,0.0343201440618,0.445782694025,0.445782694025,0.445782694025,0.445782694025,1.17333176861
20,0.801477247023,1.044332052,0.808581521622,1.39036816084,0.951845387699,0.943758158813,1.38863607858,1.26095848252,0.658178945548,0.101167850549,0.0925067796649,0.517879422719,0.517879422719,0.517879422719,0.517879422719,1.13853824777
21,0.801477247023,1.044332052,0.808581521622,1.39036816084,0.951845387699,0.943758158813,1.38863607858,1.26095848252,0.658178945548,0.101167850549,0.0925067796649,0.517879422719,0.517879422719,0.517879422719,0.517879422719,1.13853824777
22,0.690245808116,1.24986683111,0.5433365681,1.21315464503,0.932130896509,1.25508748753,1.13878291191,1.37180470772,0.726746258209,0.118727403759,0.0835245029521,0.33258285571,0.33258285571,0.33258285571,0.33258285571,1.22767592287
23,0.690245808116,1.24986683111,0.5433365681,1.21315464503,0.932130896509,1.25508748753,1.13878291191,1.37180470772,0.726746258209,0.118727403759,0.0835245029521,0.33258285571,0.33258285571,0.33258285571,0.33258285571,1.22767592287
24,0.59426470106,1.27325529798,0.742916758452,1.18060691771,1.00728002446,1.04426129631,1.34761773824,1.25610038823,0.766784690722,0.120740634676,0.116844766875,0.37733438566,0.37733438566,0.37733438566,0.37733438566,1.23876261306
25,0.59426470106,1.27325529798,0.742916758452,1.18060691771,1.00728002446,1.04426129631,1.34761773824,1.25610038823,0.766784690722,0.120740634676,0.116844766875,0.37733438566,0.37733438566,0.37733438566,0.37733438566,1.23876261306
26,0.558356779026,1.32305288735,0.690428825541,1.15698805778,1.29453908812,1.23405945106,1.20365681883,1.13319771452,1.13371125199,0.1157563756,0.0912762435845,0.408184627876,0.408184627876,0.408184627876,0.408184627876,1.18055563882
27,0.558356779026,1.32305288735,0.690428825541,1.15698805778,1.29453908812,1.23405945106,1.20365681883,1.13319771452,1.13371125199,0.1157563756,0.0912762435845,0.408184627876,0.408184627876,0.408184627876,0.408184627876,1.18055563882
28,0.557027846994,1.37181555639,0.786293051044,1.22473023747,1.25885999643,1.22608989035,1.45903330564,1.2019014755,1.24513420011,0.121534367611,0.0734284137898,0.419977745407,0.419977745407,0.419977745407,0.419977745407,1.17643987608
29,0.557027846994,1.37181555639,0.786293051044,1.22473023747,1.25885999643,1.22608989035,1.45903330564,1.2019014755,1.24513420011,0.121534367611,0.0734284137898,0.419977745407,0.419977745407,0.419977745407,0.419977745407,1.17643987608
30,0.529240381116,1.36710817595,0.64604138402,1.11548039083,1.00527834282,1.29670786744,1.27929200602,1.20300155182,0.913770389083,0.124070549412,0.0983198020738,0.37359550165,0.37359550165,0.37359550165,0.37359550165,1.22455759367
31,0.529240381116,1.36710817595,0.64604138402,1.11548039083,1.00527834282,1.29670786744,1.27929200602,1.20300155182,0.913770389083,0.124070549412,0.0983198020738,0.37359550165,0.37359550165,0.37359550165,0.37359550165,1.22455759367
32,0.528067861172,1.3867643037,0.557222398601,1.11242547244,1.02826012721,1.46459496478,1.11747910293,1.17685088948,0.993297202968,0.122931255034,0.095012865526,0.373427318868,0.373427318868,0.373427318868,0.373427318868,1.25538055754
33,0.528067861172,1.3867643037,0.557222398601,1.11242547244,1.02826012721,1.46459496478,1.11747910293,1.17685088948,0.993297202968,0.122931255034,0.095012865526,0.373427318868,0.373427318868,0.373427318868,0.373427318868,1.25538055754
34,0.525255631213,1.34552726327,0.697967360449,1.00725437255,0.915330059988,1.12940501653,1.15936273888,0.875135158306,0.582925615308,0.120373594862,0.0800965877097,0.393347235345,0.393347235345,0.393347235345,0.393347235345,1.28537258401
35,0.525255631213,1.34552726327,0.697967360449,1.00725437255,0.915330059988,1.12940501653,1.15936273888,0.875135158306,0.582925615308,0.120373594862,0.0800965877097,0.393347235345,0.393347235345,0.393347235345,0.393347235345,1.28537258401
36,0.524014024859,1.40324922785,0.569803186212,1.00161454515,0.842896475279,1.28526930703,1.02848392932,1.02576414302,0.708252528204,0.127990740482,0.0645805534844,0.348825730311,0.348825730311,0.348825730311,0.348825730311,1.36085396126
37,0.524014024859,1.40324922785,0.569803186212,1.00161454515,0.842896475279,1.28526930703,1.02848392932,1.02576414302,0.708252528204,0.127990740482,0.0645805534844,0.348825730311,0.348825730311,0.348825730311,0.348825730311,1.36085396126
38,0.521476121322,1.40823108667,0.627388626039,1.27181913785,1.15657916183,1.24898806589,0.992819364473,1.19796033731,0.857801942923,0.122954990845,0.115149602873,0.408218082249,0.408218082249,0.408218082249,0.408218082249,1.23022834642
39,0.521476121322,1.40823108667,0.627388626039,1.27181913785,1.15657916183,1.24898806589,0.992819364473,1.19796033731,0.857801942923,0.122954990845,0.115149602873,0.408218082249,0.408218082249,0.408218082249,0.408218082249,1.23022834642
40,0.520884824885,1.40226194996,0.535365677429,1.04810387463,1.00534913107,1.2578885986,0.768675851228,0.889386304675,0.702852205548,0.123475621396,0.0905206169669,0.39708649557,0.39708649557,0.39708649557,0.39708649557,1.31373484759
41,0.520884824885,1.40226194996,0.535365677429,1.04810387463,1.00534913107,1.2578885986,0.768675851228,0.889386304675,0.702852205548,0.123475621396,0.0905206169669,0.39708649557,0.39708649557,0.39708649557,0.39708649557,1.31373484759
42,0.520456091241,1.33839548777,0.463719243572,0.929143217535,0.938101229507,1.34085511404,0.810360002449,0.861057824995,0.810696028919,0.121786193434,0.0727144950763,0.358427594227,0.358427594227,0.358427594227,0.358427594227,1.34427977816
43,0.520456091241,1.33839548777,0.463719243572,0.929143217535,0.938101229507,1.34085511404,0.810360002449,0.861057824995,0.810696028919,0.121786193434,0.0727144950763,0.358427594227,0.358427594227,0.358427594227,0.358427594227,1.34427977816
44,0.520120665187,1.37989503503,0.449703142284,0.91875450863,0.950416717848,1.45594956869,0.790677876188,0.906135093646,0.979506652432,0.12061219615,0.129624860531,0.33595999716,0.33595999716,0.33595999716,0.33595999716,1.32846242739
45,0.520120665187,1.37989503503,0.449703142284,0.91875450863,0.950416717848,1.45594956869,0.790677876188,0.906135093646,0.979506652432,0.12061219615,0.129624860531,0.33595999716,0.33595999716,0.33595999716,0.33595999716,1.32846242739
46,0.517873015582,1.38148178144,0.554214465271,1.01962339014,0.839488670454,1.3774960209,1.03777291851,1.06703816993,0.832691682734,0.124449853597,0.111187528164,0.345158800237,0.345158800237,0.345158800237,0.345158800237,1.31667938195
47,0.517873015582,1.38148178144,0.554214465271,1.01962339014,0.839488670454,1.3774960209,1.03777291851,1.06703816993,0.832691682734,0.124449853597,0.111187528164,0.345158800237,0.345158800237,0.345158800237,0.345158800237,1.31667938195
48,0.512705848944,1.37318252438,0.451547105092,0.722940752734,0.519522726564,1.43665390108,0.972068463819,0.990870739599,0.498763214844,0.128435013708,0.0640348430971,0.281939503241,0.281939503241,0.281939503241,0.281939503241,1.52726851994
49,0.512705848944,1.37318252438,0.451547105092,0.722940752734,0.519522726564,1.43665390108,0.972068463819,0.990870739599,0.498763214844,0.128435013708,0.0640348430971,0.281939503241,0.281939503241,0.281939503241,0.281939503241,1.52726851994
50,0.497509141367,1.41253148537,0.424063666333,0.747566146592,0.763046530847,1.28935947607,0.632278331036,0.636385799465,0.538088327876,0.12661970728,0.0797014624475,0.331325118595,0.331325118595,0.331325118595,0.331325118595,1.53043737154
51,0.497509141367,1.41253148537,0.424063666333,0.747566146592,0.763046530847,1.28935947607,0.632278331036,0.636385799465,0.538088327876,0.12661970728,0.0797014624475,0.331325118595,0.331325118595,0.331325118595,0.331325118595,1.53043737154
52,0.495360344968,1.41660301194,0.514939100722,0.807207878536,0.696384071849,1.18701222898,0.577879245781,0.46526831372,0.342458804768,0.123805480742,0.0566723546162,0.380148535834,0.380148535834,0.380148535834,0.380148535834,1.51634453707
53,0.495360344968,1.41660301194,0.514939100722,0.807207878536,0.696384071849,1.18701222898,0.577879245781,0.46526831372,0.342458804768,0.123805480742,0.0566723546162,0.380148535834,0.380148535834,0.380148535834,0.380148535834,1.51634453707
