,score,a,a,a,a,k,k,k,k,b,b,u,n
19,6.247214639,0.990553678,0.418809178,0.368307775,0.938142617,1.056559417,1.094044471,0.931881598,0.930609588,0.084819555,0.087164636,0.379854327,1.540733525
20,4.747914086,1.487959374,0.590084485,1.163496543,0.845914626,1.224976302,0.750085069,1.232397525,0.580914874,0.118366763,0.12869903,0.485354383,1.354198024
21,4.747914086,1.487959374,0.590084485,1.163496543,0.845914626,1.224976302,0.750085069,1.232397525,0.580914874,0.118366763,0.12869903,0.485354383,1.354198024
22,3.946194861,1.184698493,0.413003777,0.755150368,0.337847865,1.495955275,1.014627857,1.140455045,0.646951993,0.105957647,0.111032166,0.37559531,1.351585874
23,3.946194861,1.184698493,0.413003777,0.755150368,0.337847865,1.495955275,1.014627857,1.140455045,0.646951993,0.105957647,0.111032166,0.37559531,1.351585874
24,3.670118628,1.216452787,0.666969598,0.918263237,0.75049084,1.296171915,1.077519894,0.527659746,0.483731607,0.104230427,0.103604546,0.451617394,1.277970224
25,3.670118628,1.216452787,0.666969598,0.918263237,0.75049084,1.296171915,1.077519894,0.527659746,0.483731607,0.104230427,0.103604546,0.451617394,1.277970224
26,3.515606481,1.210532762,0.746427797,1.326311033,0.985020071,1.16527713,1.498580696,1.169437905,0.893510247,0.10890333,0.109082875,0.506504282,1.253280592
27,3.515606481,1.210532762,0.746427797,1.326311033,0.985020071,1.16527713,1.498580696,1.169437905,0.893510247,0.10890333,0.109082875,0.506504282,1.253280592
28,3.202778889,1.208548215,0.900751649,0.897702686,1.229625865,0.813618301,1.335242686,1.290463726,1.313770656,0.104365759,0.111605159,0.581472272,1.299067297
29,3.202778889,1.208548215,0.900751649,0.897702686,1.229625865,0.813618301,1.335242686,1.290463726,1.313770656,0.104365759,0.111605159,0.581472272,1.299067297
30,2.739828016,1.186051771,1.046369655,1.116466756,0.76373414,0.752703033,1.074163111,1.444230002,1.0289968,0.100511225,0.093755557,0.514242047,1.20432373
31,2.739828016,1.186051771,1.046369655,1.116466756,0.76373414,0.752703033,1.074163111,1.444230002,1.0289968,0.100511225,0.093755557,0.514242047,1.20432373
32,2.121263698,1.152301248,0.582783221,1.019593244,0.709105967,0.903112095,0.806965723,1.398322072,0.737938298,0.104619067,0.103155599,0.549824555,1.289793566
33,2.121263698,1.152301248,0.582783221,1.019593244,0.709105967,0.903112095,0.806965723,1.398322072,0.737938298,0.104619067,0.103155599,0.549824555,1.289793566
34,2.010219985,1.091063089,0.619415999,0.704372597,1.208225537,0.784185261,0.916743613,0.795974466,1.288190648,0.099147346,0.090816219,0.549057871,1.285698844
35,2.010219985,1.091063089,0.619415999,0.704372597,1.208225537,0.784185261,0.916743613,0.795974466,1.288190648,0.099147346,0.090816219,0.549057871,1.285698844
36,1.69731141,1.020165713,0.518136922,0.778652598,1.376589228,0.603419083,0.386375667,0.456304486,0.806058543,0.100059595,0.088920189,0.499671348,1.478218149
37,1.69731141,1.020165713,0.518136922,0.778652598,1.376589228,0.603419083,0.386375667,0.456304486,0.806058543,0.100059595,0.088920189,0.499671348,1.478218149
38,1.637421572,1.16046075,0.637787941,0.793099196,0.997832677,0.708130602,0.620936847,0.529484665,1.037605333,0.104613586,0.098812305,0.494057538,1.33632334
39,1.637421572,1.16046075,0.637787941,0.793099196,0.997832677,0.708130602,0.620936847,0.529484665,1.037605333,0.104613586,0.098812305,0.494057538,1.33632334
40,1.633027141,1.056715843,0.870944331,0.971031242,0.712303894,0.654873595,0.989080318,1.160083705,0.734937738,0.099468504,0.090608905,0.556091482,1.251384365
41,1.633027141,1.056715843,0.870944331,0.971031242,0.712303894,0.654873595,0.989080318,1.160083705,0.734937738,0.099468504,0.090608905,0.556091482,1.251384365
42,1.601256271,1.073689955,0.565555233,0.645560307,1.131051804,0.85629817,0.77280502,0.486426226,1.143739376,0.097227537,0.08906575,0.469529769,1.33370468
43,1.601256271,1.073689955,0.565555233,0.645560307,1.131051804,0.85629817,0.77280502,0.486426226,1.143739376,0.097227537,0.08906575,0.469529769,1.33370468
44,1.570021536,1.141960552,0.673502177,0.854489089,0.957865093,0.597208911,0.643386519,0.764220548,0.807658965,0.103542093,0.101912469,0.515281728,1.369630239
45,1.570021536,1.141960552,0.673502177,0.854489089,0.957865093,0.597208911,0.643386519,0.764220548,0.807658965,0.103542093,0.101912469,0.515281728,1.369630239
46,1.548409423,1.290324666,0.573921739,0.680832945,0.858753384,0.741059851,0.488335346,0.457373807,0.69813026,0.10744827,0.105823626,0.519101074,1.455555288
47,1.548409423,1.290324666,0.573921739,0.680832945,0.858753384,0.741059851,0.488335346,0.457373807,0.69813026,0.10744827,0.105823626,0.519101074,1.455555288
48,1.334943407,1.104534973,0.607866939,0.6522413,0.775237605,0.694178778,0.641368397,0.552466912,0.924088289,0.097436415,0.094073995,0.463416673,1.412942639
49,1.334943407,1.104534973,0.607866939,0.6522413,0.775237605,0.694178778,0.641368397,0.552466912,0.924088289,0.097436415,0.094073995,0.463416673,1.412942639
50,1.291120359,1.104534973,0.486543507,0.6522413,0.775237605,0.811786784,0.579999362,0.643571942,0.924088289,0.099403455,0.095000737,0.430194974,1.409715611
51,1.291120359,1.104534973,0.486543507,0.6522413,0.775237605,0.811786784,0.579999362,0.643571942,0.924088289,0.099403455,0.095000737,0.430194974,1.409715611
52,1.249091015,1.104534973,0.44578507,0.600054939,0.814124531,0.828577798,0.534627258,0.552466912,0.903712528,0.100901656,0.094073995,0.435047178,1.484458164
53,1.249091015,1.104534973,0.44578507,0.600054939,0.814124531,0.828577798,0.534627258,0.552466912,0.903712528,0.100901656,0.094073995,0.435047178,1.484458164
54,1.248246365,1.142723213,0.534161755,0.61662857,0.767274745,0.79527773,0.554514068,0.478891853,0.694684014,0.09973456,0.097197578,0.461655003,1.483861008
55,1.248246365,1.142723213,0.534161755,0.61662857,0.767274745,0.79527773,0.554514068,0.478891853,0.694684014,0.09973456,0.097197578,0.461655003,1.483861008
56,1.226957367,1.124849924,0.596741511,0.788532784,0.757093731,0.601251465,0.39506427,0.405315091,0.439959727,0.099042,0.097096845,0.5371936,1.509014783
57,1.226957367,1.124849924,0.596741511,0.788532784,0.757093731,0.601251465,0.39506427,0.405315091,0.439959727,0.099042,0.097096845,0.5371936,1.509014783
58,1.226318876,1.130131513,0.547050906,0.642289232,0.576256168,0.731902189,0.43994287,0.329749644,0.374434082,0.100458138,0.098585088,0.478346117,1.551690622
59,1.226318876,1.130131513,0.547050906,0.642289232,0.576256168,0.731902189,0.43994287,0.329749644,0.374434082,0.100458138,0.098585088,0.478346117,1.551690622
60,1.212858639,1.124376845,0.632925392,0.656318888,0.564753074,0.694556287,0.56708228,0.365821206,0.329887918,0.099677016,0.094805981,0.473839776,1.495798749
61,1.212858639,1.124376845,0.632925392,0.656318888,0.564753074,0.694556287,0.56708228,0.365821206,0.329887918,0.099677016,0.094805981,0.473839776,1.495798749
62,1.199678708,1.035935232,0.438750816,0.592127522,0.571372344,0.784226845,0.470370199,0.4448681,0.505373102,0.093614396,0.088652492,0.423817185,1.510399818
63,1.199678708,1.035935232,0.438750816,0.592127522,0.571372344,0.784226845,0.470370199,0.4448681,0.505373102,0.093614396,0.088652492,0.423817185,1.510399818
64,1.188803906,1.129953695,0.497996493,0.532077451,0.660956154,0.831994986,0.595070954,0.409196337,0.619527851,0.101670238,0.097529874,0.415132097,1.538862297
65,1.188803906,1.129953695,0.497996493,0.532077451,0.660956154,0.831994986,0.595070954,0.409196337,0.619527851,0.101670238,0.097529874,0.415132097,1.538862297
66,1.174510783,1.099849849,0.50768248,0.589858032,0.667254333,0.689788564,0.443968281,0.348354238,0.476063232,0.100473043,0.095275271,0.473893924,1.57193302
67,1.174510783,1.099849849,0.50768248,0.589858032,0.667254333,0.689788564,0.443968281,0.348354238,0.476063232,0.100473043,0.095275271,0.473893924,1.57193302
68,1.173099816,1.102536085,0.539570794,0.604052836,0.709004722,0.650838461,0.494484703,0.377127431,0.495185776,0.10154535,0.094450878,0.465844892,1.517582847
69,1.173099816,1.102536085,0.539570794,0.604052836,0.709004722,0.650838461,0.494484703,0.377127431,0.495185776,0.10154535,0.094450878,0.465844892,1.517582847
70,1.164404574,1.09957891,0.531357301,0.633732443,0.734979715,0.779115909,0.632453084,0.568119343,0.72255291,0.098967163,0.094982795,0.461665906,1.439288248
71,1.164404574,1.09957891,0.531357301,0.633732443,0.734979715,0.779115909,0.632453084,0.568119343,0.72255291,0.098967163,0.094982795,0.461665906,1.439288248
72,1.138749202,1.091362354,0.583437913,0.641087421,0.636549271,0.66151249,0.5671916,0.439117642,0.484431874,0.100104516,0.096677566,0.480767916,1.495337509
73,1.138749202,1.091362354,0.583437913,0.641087421,0.636549271,0.66151249,0.5671916,0.439117642,0.484431874,0.100104516,0.096677566,0.480767916,1.495337509
74,1.136250643,1.103012721,0.489606492,0.537900747,0.611590002,0.804788606,0.611094122,0.458637145,0.58079344,0.098786228,0.096154849,0.418578074,1.53857939
75,1.136250643,1.103012721,0.489606492,0.537900747,0.611590002,0.804788606,0.611094122,0.458637145,0.58079344,0.098786228,0.096154849,0.418578074,1.53857939
76,1.131355993,1.117432577,0.46680166,0.507832877,0.46967749,0.968055172,0.723779131,0.552084883,0.569539253,0.099709509,0.096962897,0.373207612,1.549070235
77,1.131355993,1.117432577,0.46680166,0.507832877,0.46967749,0.968055172,0.723779131,0.552084883,0.569539253,0.099709509,0.096962897,0.373207612,1.549070235
78,1.115625077,1.106054872,0.397218085,0.485671174,0.390431034,1.0128921,0.648839324,0.627977139,0.48141495,0.099229785,0.096030127,0.36374899,1.543755435
79,1.115625077,1.106054872,0.397218085,0.485671174,0.390431034,1.0128921,0.648839324,0.627977139,0.48141495,0.099229785,0.096030127,0.36374899,1.543755435
80,1.096962597,1.114784081,0.450604033,0.502674088,0.451230543,0.978492288,0.706334684,0.569751041,0.557307788,0.099597839,0.096745768,0.371005839,1.547833059
81,1.096962597,1.114784081,0.450604033,0.502674088,0.451230543,0.978492288,0.706334684,0.569751041,0.557307788,0.099597839,0.096745768,0.371005839,1.547833059
82,1.092040799,1.095326681,0.423850841,0.493992431,0.474611265,0.953572048,0.626905125,0.510182967,0.494626367,0.099465996,0.094513231,0.365805238,1.567773109
83,1.092040799,1.095326681,0.423850841,0.493992431,0.474611265,0.953572048,0.626905125,0.510182967,0.494626367,0.099465996,0.094513231,0.365805238,1.567773109
84,1.079938821,1.099975892,0.416472625,0.510947149,0.474874419,0.963389868,0.648248249,0.567750201,0.563939755,0.100434541,0.096272558,0.374481977,1.540726508
85,1.079938821,1.099975892,0.416472625,0.510947149,0.474874419,0.963389868,0.648248249,0.567750201,0.563939755,0.100434541,0.096272558,0.374481977,1.540726508
86,1.064690539,1.115156059,0.445254784,0.526569882,0.495936827,0.818309757,0.492578118,0.419852783,0.418051117,0.099754445,0.095423689,0.410526662,1.584797331
87,1.064690539,1.115156059,0.445254784,0.526569882,0.495936827,0.818309757,0.492578118,0.419852783,0.418051117,0.099754445,0.095423689,0.410526662,1.584797331
88,1.061309273,1.096527135,0.440671745,0.529086413,0.488563429,0.865594879,0.549786926,0.469746282,0.46518183,0.098342472,0.093965156,0.400630966,1.548847672
89,1.061309273,1.096527135,0.440671745,0.529086413,0.488563429,0.865594879,0.549786926,0.469746282,0.46518183,0.098342472,0.093965156,0.400630966,1.548847672
90,1.059938508,1.096074253,0.419952259,0.535029153,0.508033731,0.878937133,0.511505884,0.479490162,0.478850507,0.098828919,0.094653372,0.39484708,1.572046746
91,1.059938508,1.096074253,0.419952259,0.535029153,0.508033731,0.878937133,0.511505884,0.479490162,0.478850507,0.098828919,0.094653372,0.39484708,1.572046746
92,1.050007249,1.080329331,0.440482262,0.544300989,0.522249244,0.795749386,0.474851773,0.41437315,0.412815339,0.098217863,0.093777098,0.4173536,1.579666493
93,1.050007249,1.080329331,0.440482262,0.544300989,0.522249244,0.795749386,0.474851773,0.41437315,0.412815339,0.098217863,0.093777098,0.4173536,1.579666493
94,1.048832229,1.083694771,0.423273476,0.510357437,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703823,0.405351103,1.613405376
95,1.048832229,1.083694771,0.423273476,0.510357437,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703823,0.405351103,1.613405376
96,1.048832225,1.083694771,0.423273476,0.510357447,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703823,0.405351103,1.613405376
97,1.048832225,1.083694771,0.423273476,0.510357447,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703823,0.405351103,1.613405376
98,1.048832165,1.083694771,0.423273476,0.510357437,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703833,0.405351103,1.613405376
99,1.048832165,1.083694771,0.423273476,0.510357437,0.480436825,0.826082591,0.468956436,0.392902105,0.38540938,0.097672309,0.093703833,0.405351103,1.613405376
100,1.046899459,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097495518,0.093838426,0.404218721,1.612042804
101,1.046899459,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097495518,0.093838426,0.404218721,1.612042804
102,1.046899458,1.083074169,0.423178082,0.511552694,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495518,0.093838426,0.404218721,1.612042804
103,1.046899458,1.083074169,0.423178082,0.511552694,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495518,0.093838426,0.404218721,1.612042804
104,1.046899456,1.083074159,0.423178082,0.511552704,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495518,0.093838426,0.404218721,1.612042804
105,1.046899456,1.083074159,0.423178082,0.511552704,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495518,0.093838426,0.404218721,1.612042804
106,1.046899442,1.083074159,0.423178082,0.511552694,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495528,0.093838426,0.404218721,1.612042804
107,1.046899442,1.083074159,0.423178082,0.511552694,0.480355708,0.825635848,0.468337738,0.392699981,0.385338149,0.097495528,0.093838426,0.404218721,1.612042804
108,1.046715875,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097538567,0.093806947,0.403966266,1.611751432
109,1.046715875,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097538567,0.093806947,0.403966266,1.611751432
110,1.046715874,1.082943971,0.423145195,0.511823239,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538567,0.093806947,0.403966266,1.611751432
111,1.046715874,1.082943971,0.423145195,0.511823239,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538567,0.093806947,0.403966266,1.611751432
112,1.046715872,1.082943961,0.423145195,0.511823249,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538567,0.093806947,0.403966266,1.611751432
113,1.046715872,1.082943961,0.423145195,0.511823249,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538567,0.093806947,0.403966266,1.611751432
114,1.046715866,1.082943961,0.423145195,0.511823239,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538577,0.093806947,0.403966266,1.611751432
115,1.046715866,1.082943961,0.423145195,0.511823239,0.480333942,0.825532661,0.468207526,0.392657256,0.385326635,0.097538577,0.093806947,0.403966266,1.611751432
116,1.046606055,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097564601,0.093690104,0.403374046,1.611084067
117,1.046606055,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097564601,0.093690104,0.403374046,1.611084067
118,1.046606055,1.082649636,0.42304108,0.512483288,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564601,0.093690104,0.403374046,1.611084067
119,1.046606055,1.082649636,0.42304108,0.512483288,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564601,0.093690104,0.403374046,1.611084067
120,1.046606054,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566666,0.385306154,0.097564601,0.093690104,0.403374046,1.611084067
121,1.046606054,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566666,0.385306154,0.097564601,0.093690104,0.403374046,1.611084067
122,1.046606046,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564611,0.093690104,0.403374046,1.611084067
123,1.046606046,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564611,0.093690104,0.403374046,1.611084067
124,1.046606043,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564601,0.093690114,0.403374046,1.611084067
125,1.046606043,1.082649636,0.42304108,0.512483278,0.480279853,0.82527536,0.467912787,0.392566656,0.385306154,0.097564601,0.093690114,0.403374046,1.611084067
126,1.04657135,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097635572,0.093741059,0.403406475,1.611131811
127,1.04657135,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097635572,0.093741059,0.403406475,1.611131811
128,1.046571349,1.082662752,0.423030873,0.512460258,0.480279875,0.825278546,0.467931252,0.392584185,0.385313576,0.097635572,0.093741059,0.403406475,1.611131811
129,1.046571349,1.082662752,0.423030873,0.512460258,0.480279875,0.825278546,0.467931252,0.392584185,0.385313576,0.097635572,0.093741059,0.403406475,1.611131811
130,1.046571348,1.082662742,0.423030873,0.512460268,0.480279875,0.825278546,0.467931252,0.392584185,0.385313576,0.097635572,0.093741059,0.403406475,1.611131811
131,1.046571348,1.082662742,0.423030873,0.512460268,0.480279875,0.825278546,0.467931252,0.392584185,0.385313576,0.097635572,0.093741059,0.403406475,1.611131811
132,1.046555312,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.09760766,0.093737253,0.40346221,1.611198063
133,1.046555312,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.09760766,0.093737253,0.40346221,1.611198063
134,1.046555312,1.082693552,0.423035702,0.512403006,0.480284616,0.825299981,0.467961312,0.392594468,0.385316619,0.09760766,0.093737253,0.40346221,1.611198063
135,1.046555312,1.082693552,0.423035702,0.512403006,0.480284616,0.825299981,0.467961312,0.392594468,0.385316619,0.09760766,0.093737253,0.40346221,1.611198063
136,1.046555311,1.082693542,0.423035702,0.512403016,0.480284616,0.825299981,0.467961312,0.392594468,0.385316619,0.09760766,0.093737253,0.40346221,1.611198063
137,1.046555311,1.082693542,0.423035702,0.512403016,0.480284616,0.825299981,0.467961312,0.392594468,0.385316619,0.09760766,0.093737253,0.40346221,1.611198063
138,1.046547546,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097602427,0.093738905,0.403477866,1.611225865
139,1.046547546,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097602427,0.093738905,0.403477866,1.611225865
140,1.046547546,1.082704467,0.423024666,0.51239798,0.480284366,0.825298086,0.467973321,0.392605237,0.385321548,0.097602427,0.093738905,0.403477866,1.611225865
141,1.046547546,1.082704467,0.423024666,0.51239798,0.480284366,0.825298086,0.467973321,0.392605237,0.385321548,0.097602427,0.093738905,0.403477866,1.611225865
142,1.046547545,1.082704457,0.423024666,0.51239799,0.480284366,0.825298086,0.467973321,0.392605237,0.385321548,0.097602427,0.093738905,0.403477866,1.611225865
143,1.046547545,1.082704457,0.423024666,0.51239799,0.480284366,0.825298086,0.467973321,0.392605237,0.385321548,0.097602427,0.093738905,0.403477866,1.611225865
144,1.046501767,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097592171,0.093758878,0.403543921,1.611391013
145,1.046501767,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097592171,0.093758878,0.403543921,1.611391013
146,1.046501766,1.082762178,0.422917347,0.512430908,0.480275949,0.825250635,0.468041338,0.392692036,0.38536296,0.097592171,0.093758878,0.403543921,1.611391013
147,1.046501766,1.082762178,0.422917347,0.512430908,0.480275949,0.825250635,0.468041338,0.392692036,0.38536296,0.097592171,0.093758878,0.403543921,1.611391013
148,1.046501765,1.082762178,0.422917347,0.512430898,0.480275949,0.825250635,0.468041338,0.392692046,0.38536296,0.097592171,0.093758878,0.403543921,1.611391013
149,1.046501765,1.082762178,0.422917347,0.512430898,0.480275949,0.825250635,0.468041338,0.392692046,0.38536296,0.097592171,0.093758878,0.403543921,1.611391013
150,1.046501761,1.082762178,0.422917347,0.512430898,0.480275949,0.825250635,0.468041338,0.392692036,0.38536296,0.097592181,0.093758878,0.403543921,1.611391013
151,1.046501761,1.082762178,0.422917347,0.512430898,0.480275949,0.825250635,0.468041338,0.392692036,0.38536296,0.097592181,0.093758878,0.403543921,1.611391013
152,1.046460461,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097606386,0.093787706,0.403569464,1.611541425
153,1.046460461,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097606386,0.093787706,0.403569464,1.611541425
154,1.046460461,1.082805134,0.422777603,0.512530803,0.480262046,0.825166321,0.468095182,0.392801577,0.385414448,0.097606386,0.093787706,0.403569464,1.611541425
155,1.046460461,1.082805134,0.422777603,0.512530803,0.480262046,0.825166321,0.468095182,0.392801577,0.385414448,0.097606386,0.093787706,0.403569464,1.611541425
156,1.04646046,1.082805134,0.422777593,0.512530803,0.480262046,0.825166321,0.468095182,0.392801587,0.385414448,0.097606386,0.093787706,0.403569464,1.611541425
157,1.04646046,1.082805134,0.422777593,0.512530803,0.480262046,0.825166321,0.468095182,0.392801587,0.385414448,0.097606386,0.093787706,0.403569464,1.611541425
158,1.046460454,1.082805134,0.422777593,0.512530803,0.480262046,0.825166321,0.468095182,0.392801577,0.385414448,0.097606396,0.093787706,0.403569464,1.611541425
159,1.046460454,1.082805134,0.422777593,0.512530803,0.480262046,0.825166321,0.468095182,0.392801577,0.385414448,0.097606396,0.093787706,0.403569464,1.611541425
160,1.04639299,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097640863,0.093822368,0.403519807,1.611758704
161,1.04639299,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097640863,0.093822368,0.403519807,1.611758704
162,1.046392988,1.082836724,0.422630002,0.512703254,0.480262745,0.82501531,0.468099695,0.39305271,0.385498747,0.097640863,0.093822368,0.403519807,1.611758704
163,1.046392988,1.082836724,0.422630002,0.512703254,0.480262745,0.82501531,0.468099695,0.39305271,0.385498747,0.097640863,0.093822368,0.403519807,1.611758704
164,1.046392988,1.082836724,0.422629992,0.512703254,0.480262745,0.82501531,0.468099695,0.39305272,0.385498747,0.097640863,0.093822368,0.403519807,1.611758704
165,1.046392988,1.082836724,0.422629992,0.512703254,0.480262745,0.82501531,0.468099695,0.39305272,0.385498747,0.097640863,0.093822368,0.403519807,1.611758704
166,1.046392984,1.082836724,0.422629992,0.512703254,0.480262745,0.82501531,0.468099695,0.39305271,0.385498747,0.097640873,0.093822368,0.403519807,1.611758704
167,1.046392984,1.082836724,0.422629992,0.512703254,0.480262745,0.82501531,0.468099695,0.39305271,0.385498747,0.097640873,0.093822368,0.403519807,1.611758704
168,1.046252424,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097719534,0.093882733,0.403296728,1.612280626
169,1.046252424,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097719534,0.093882733,0.403296728,1.612280626
170,1.046252421,1.0828775,0.422388995,0.51310214,0.480298026,0.824633192,0.467997372,0.393787603,0.385710501,0.097719534,0.093882733,0.403296728,1.612280626
171,1.046252421,1.0828775,0.422388995,0.51310214,0.480298026,0.824633192,0.467997372,0.393787603,0.385710501,0.097719534,0.093882733,0.403296728,1.612280626
172,1.046106759,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097800692,0.093933656,0.402963537,1.612928354
173,1.046106759,1.079367965,0.418704221,0.519059173,0.481139273,0.814715055,0.457604697,0.412836755,0.396815328,0.097800692,0.093933656,0.402963537,1.612928354
