,score,a,a,a,a,k,k,k,k,b,b,u,n
19,1.915296884,1.228757464,0.679239913,0.600308059,0.615172927,0.849775427,1.086540388,0.564322156,0.774301624,0.106572342,0.103587161,0.450700214,1.390785162
20,1.779808188,1.161489579,0.565523578,0.768680796,0.723910506,0.79028274,0.61491596,0.92108822,0.748969,0.107873852,0.099136306,0.472654451,1.44670186
21,1.779808188,1.161489579,0.565523578,0.768680796,0.723910506,0.79028274,0.61491596,0.92108822,0.748969,0.107873852,0.099136306,0.472654451,1.44670186
22,1.421790688,1.220786349,0.888966693,0.798397691,0.763072638,0.733295372,1.103885759,0.704978788,0.67958843,0.108072565,0.106889704,0.505817279,1.349841075
23,1.421790688,1.220786349,0.888966693,0.798397691,0.763072638,0.733295372,1.103885759,0.704978788,0.67958843,0.108072565,0.106889704,0.505817279,1.349841075
24,1.365506662,1.165856128,0.625424908,0.775524384,0.701401167,0.880822568,0.854690806,0.850238545,0.851687721,0.102740177,0.101368771,0.46484773,1.366793137
25,1.365506662,1.165856128,0.625424908,0.775524384,0.701401167,0.880822568,0.854690806,0.850238545,0.851687721,0.102740177,0.101368771,0.46484773,1.366793137
26,1.297792728,1.142745181,0.546043838,0.548351274,0.554295977,1.108134758,1.174244028,0.867248593,0.87945075,0.101901394,0.096752139,0.374267287,1.375037886
27,1.297792728,1.142745181,0.546043838,0.548351274,0.554295977,1.108134758,1.174244028,0.867248593,0.87945075,0.101901394,0.096752139,0.374267287,1.375037886
28,1.277004704,1.149043879,0.558542829,0.564799905,0.545094892,0.943004653,1.006411165,0.79309217,0.74434541,0.102364054,0.100757851,0.383659707,1.42705745
29,1.277004704,1.149043879,0.558542829,0.564799905,0.545094892,0.943004653,1.006411165,0.79309217,0.74434541,0.102364054,0.100757851,0.383659707,1.42705745
30,1.125791502,1.105996661,0.460843568,0.530338436,0.427585236,0.988072789,0.768916322,0.661541647,0.492162436,0.101514519,0.096048491,0.376700842,1.512066932
31,1.125791502,1.105996661,0.460843568,0.530338436,0.427585236,0.988072789,0.768916322,0.661541647,0.492162436,0.101514519,0.096048491,0.376700842,1.512066932
32,1.102381817,1.129707234,0.419415934,0.466360332,0.453732377,1.096747771,0.78721487,0.566844047,0.650899922,0.101031302,0.097236524,0.355149168,1.518755841
33,1.102381817,1.129707234,0.419415934,0.466360332,0.453732377,1.096747771,0.78721487,0.566844047,0.650899922,0.101031302,0.097236524,0.355149168,1.518755841
34,1.098405287,1.114966036,0.460018451,0.514184923,0.462173637,0.895368602,0.678534231,0.583902913,0.540191426,0.101753398,0.097483923,0.380129851,1.540184475
35,1.098405287,1.114966036,0.460018451,0.514184923,0.462173637,0.895368602,0.678534231,0.583902913,0.540191426,0.101753398,0.097483923,0.380129851,1.540184475
36,1.098168378,1.099924555,0.4300989,0.495729567,0.464914597,0.949817438,0.625142942,0.492624199,0.4470207,0.097080414,0.095163293,0.38865049,1.555821003
37,1.098168378,1.099924555,0.4300989,0.495729567,0.464914597,0.949817438,0.625142942,0.492624199,0.4470207,0.097080414,0.095163293,0.38865049,1.555821003
38,1.096517881,1.127226933,0.405327058,0.532566026,0.484672529,0.998187305,0.607839662,0.608077983,0.551839255,0.101245436,0.097506257,0.376616821,1.538040083
39,1.096517881,1.127226933,0.405327058,0.532566026,0.484672529,0.998187305,0.607839662,0.608077983,0.551839255,0.101245436,0.097506257,0.376616821,1.538040083
40,1.086606242,1.098356694,0.416262762,0.484233354,0.430823835,0.96875354,0.644187128,0.54441301,0.43672007,0.099064064,0.095309562,0.368353942,1.566596524
41,1.086606242,1.098356694,0.416262762,0.484233354,0.430823835,0.96875354,0.644187128,0.54441301,0.43672007,0.099064064,0.095309562,0.368353942,1.566596524
42,1.084238001,1.109482063,0.409805786,0.492664164,0.451302871,0.953937885,0.600432908,0.523191488,0.468910094,0.09983425,0.095471761,0.379971958,1.579813485
43,1.084238001,1.109482063,0.409805786,0.492664164,0.451302871,0.953937885,0.600432908,0.523191488,0.468910094,0.09983425,0.095471761,0.379971958,1.579813485
44,1.077447795,1.10979154,0.408942448,0.487597586,0.441902327,0.943634648,0.586222826,0.532201358,0.504475544,0.100816941,0.095966507,0.36767772,1.59607152
45,1.077447795,1.10979154,0.408942448,0.487597586,0.441902327,0.943634648,0.586222826,0.532201358,0.504475544,0.100816941,0.095966507,0.36767772,1.59607152
46,1.076785941,1.098632845,0.41797159,0.526179719,0.488521143,0.977392069,0.613715268,0.561086653,0.584365373,0.098765579,0.094679686,0.38125651,1.52246687
47,1.076785941,1.098632845,0.41797159,0.526179719,0.488521143,0.977392069,0.613715268,0.561086653,0.584365373,0.098765579,0.094679686,0.38125651,1.52246687
48,1.068437225,1.073804258,0.437283095,0.536460317,0.485900845,0.858798277,0.538235018,0.496777856,0.485632086,0.096726775,0.092609808,0.40434608,1.550515138
49,1.068437225,1.073804258,0.437283095,0.536460317,0.485900845,0.858798277,0.538235018,0.496777856,0.485632086,0.096726775,0.092609808,0.40434608,1.550515138
50,1.068409801,1.073409604,0.442879125,0.54762058,0.507285491,0.751501952,0.445420997,0.441281169,0.411327384,0.097301205,0.09212015,0.417661709,1.587017798
51,1.068409801,1.073409604,0.442879125,0.54762058,0.507285491,0.751501952,0.445420997,0.441281169,0.411327384,0.097301205,0.09212015,0.417661709,1.587017798
52,1.066471155,1.102377745,0.439918775,0.536762607,0.530883464,0.869275399,0.557130792,0.469200638,0.50124592,0.09932832,0.095387412,0.402006297,1.541010383
53,1.066471155,1.102377745,0.439918775,0.536762607,0.530883464,0.869275399,0.557130792,0.469200638,0.50124592,0.09932832,0.095387412,0.402006297,1.541010383
54,1.065830165,1.096400307,0.506793914,0.608803216,0.599581914,0.720113199,0.486657661,0.418068447,0.456905672,0.098839392,0.094909588,0.453408652,1.525191048
55,1.065830165,1.096400307,0.506793914,0.608803216,0.599581914,0.720113199,0.486657661,0.418068447,0.456905672,0.098839392,0.094909588,0.453408652,1.525191048
56,1.063439855,1.081975059,0.429150829,0.532705905,0.511892529,0.837099664,0.511293648,0.464356817,0.491902292,0.097203919,0.093628987,0.407365828,1.549510625
57,1.063439855,1.081975059,0.429150829,0.532705905,0.511892529,0.837099664,0.511293648,0.464356817,0.491902292,0.097203919,0.093628987,0.407365828,1.549510625
58,1.062499837,1.060726942,0.415141818,0.503594718,0.473650678,0.869195676,0.561315037,0.520107485,0.502993326,0.096343193,0.092009645,0.388542852,1.554795164
59,1.062499837,1.060726942,0.415141818,0.503594718,0.473650678,0.869195676,0.561315037,0.520107485,0.502993326,0.096343193,0.092009645,0.388542852,1.554795164
60,1.062256944,1.075592034,0.452640779,0.555273303,0.503327957,0.767962448,0.482648764,0.440047976,0.425207068,0.097179482,0.093494843,0.418175969,1.567678198
61,1.062256944,1.075592034,0.452640779,0.555273303,0.503327957,0.767962448,0.482648764,0.440047976,0.425207068,0.097179482,0.093494843,0.418175969,1.567678198
62,1.061312031,1.087648422,0.466727291,0.552679407,0.518644205,0.82415386,0.55608028,0.447145206,0.437839224,0.098409658,0.094160513,0.415372001,1.54549352
63,1.061312031,1.087648422,0.466727291,0.552679407,0.518644205,0.82415386,0.55608028,0.447145206,0.437839224,0.098409658,0.094160513,0.415372001,1.54549352
64,1.060802286,1.090595149,0.409639224,0.4949889,0.46200146,0.947466566,0.612542466,0.513667659,0.477072514,0.098826341,0.094946978,0.374779923,1.565560756
65,1.060802286,1.090595149,0.409639224,0.4949889,0.46200146,0.947466566,0.612542466,0.513667659,0.477072514,0.098826341,0.094946978,0.374779923,1.565560756
66,1.05098628,1.069659209,0.407500025,0.498977614,0.462293896,0.865740751,0.523196651,0.478776032,0.440422364,0.097188921,0.092805585,0.382618317,1.591924566
67,1.05098628,1.069659209,0.407500025,0.498977614,0.462293896,0.865740751,0.523196651,0.478776032,0.440422364,0.097188921,0.092805585,0.382618317,1.591924566
68,1.04917807,1.089982525,0.440397085,0.529018974,0.505091189,0.794865953,0.473265695,0.40684129,0.415852295,0.098420832,0.094814548,0.409936648,1.596238183
69,1.04917807,1.089982525,0.440397085,0.529018974,0.505091189,0.794865953,0.473265695,0.40684129,0.415852295,0.098420832,0.094814548,0.409936648,1.596238183
70,1.047651557,1.075078121,0.410577667,0.519662231,0.482930359,0.822315284,0.462990615,0.444917369,0.424136122,0.097589463,0.093447355,0.396717066,1.600968433
71,1.047651557,1.075078121,0.410577667,0.519662231,0.482930359,0.822315284,0.462990615,0.444917369,0.424136122,0.097589463,0.093447355,0.396717066,1.600968433
72,1.04714814,1.073910703,0.410919579,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898655,0.09311163,0.396172857,1.596279017
73,1.04714814,1.073910703,0.410919579,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898655,0.09311163,0.396172857,1.596279017
74,1.047148129,1.073910703,0.410919589,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898655,0.09311163,0.396172857,1.596279017
75,1.047148129,1.073910703,0.410919589,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898655,0.09311163,0.396172857,1.596279017
76,1.047148069,1.073910703,0.410919579,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898665,0.09311163,0.396172857,1.596279017
77,1.047148069,1.073910703,0.410919579,0.511908745,0.4704065,0.841168823,0.480070619,0.437664917,0.419505945,0.096898665,0.09311163,0.396172857,1.596279017
78,1.046159638,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.096911624,0.093128347,0.39626747,1.596348117
79,1.046159638,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.096911624,0.093128347,0.39626747,1.596348117
80,1.046159637,1.073295914,0.411937209,0.511797972,0.470713578,0.841516554,0.479991361,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
81,1.046159637,1.073295914,0.411937209,0.511797972,0.470713578,0.841516554,0.479991361,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
82,1.046159637,1.073295904,0.411937209,0.511797972,0.470713588,0.841516554,0.479991361,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
83,1.046159637,1.073295904,0.411937209,0.511797972,0.470713588,0.841516554,0.479991361,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
84,1.046159637,1.073295904,0.411937209,0.511797972,0.470713578,0.841516554,0.479991371,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
85,1.046159637,1.073295904,0.411937209,0.511797972,0.470713578,0.841516554,0.479991371,0.437976539,0.419486637,0.096911624,0.093128347,0.39626747,1.596348117
86,1.046159594,1.073295904,0.411937209,0.511797972,0.470713578,0.841516554,0.479991361,0.437976539,0.419486637,0.096911634,0.093128347,0.39626747,1.596348117
87,1.046159594,1.073295904,0.411937209,0.511797972,0.470713578,0.841516554,0.479991361,0.437976539,0.419486637,0.096911634,0.093128347,0.39626747,1.596348117
88,1.045814483,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097202869,0.09288578,0.39630356,1.596380907
89,1.045814483,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097202869,0.09288578,0.39630356,1.596380907
90,1.045814482,1.073194375,0.412111808,0.511777116,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
91,1.045814482,1.073194375,0.412111808,0.511777116,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
92,1.045814482,1.073194365,0.412111808,0.511777126,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
93,1.045814482,1.073194365,0.412111808,0.511777126,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
94,1.045814481,1.073194365,0.412111808,0.511777116,0.470773756,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
95,1.045814481,1.073194365,0.412111808,0.511777116,0.470773756,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288578,0.39630356,1.596380907
96,1.045814451,1.073194365,0.412111808,0.511777116,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288579,0.39630356,1.596380907
97,1.045814451,1.073194365,0.412111808,0.511777116,0.470773746,0.841577624,0.479984857,0.438036164,0.419481827,0.097202869,0.09288579,0.39630356,1.596380907
98,1.045497894,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097094602,0.092994828,0.396284851,1.596374046
99,1.045497894,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097094602,0.092994828,0.396284851,1.596374046
100,1.045497893,1.073257772,0.412006303,0.511790416,0.470745326,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374046
101,1.045497893,1.073257772,0.412006303,0.511790416,0.470745326,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374046
102,1.045497892,1.073257762,0.412006303,0.511790416,0.470745336,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374046
103,1.045497892,1.073257762,0.412006303,0.511790416,0.470745336,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374046
104,1.045497891,1.073257762,0.412006303,0.511790416,0.470745326,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374056
105,1.045497891,1.073257762,0.412006303,0.511790416,0.470745326,0.841541056,0.479993713,0.438004684,0.419481834,0.097094602,0.092994828,0.396284851,1.596374056
106,1.045492669,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097098172,0.093000741,0.396281999,1.596381989
107,1.045492669,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097098172,0.093000741,0.396281999,1.596381989
108,1.045492668,1.073271212,0.411987369,0.51179369,0.470746189,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381989
109,1.045492668,1.073271212,0.411987369,0.51179369,0.470746189,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381989
110,1.045492667,1.073271202,0.411987369,0.51179369,0.470746199,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381989
111,1.045492667,1.073271202,0.411987369,0.51179369,0.470746199,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381989
112,1.045492666,1.073271202,0.411987369,0.51179369,0.470746189,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381999
113,1.045492666,1.073271202,0.411987369,0.51179369,0.470746189,0.841534592,0.47999878,0.438002281,0.419479552,0.097098172,0.093000741,0.396281999,1.596381999
114,1.04548657,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.09710645,0.093000517,0.39627999,1.596394694
115,1.04548657,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.09710645,0.093000517,0.39627999,1.596394694
116,1.04548657,1.073279899,0.411978376,0.511796357,0.47075269,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394694
117,1.04548657,1.073279899,0.411978376,0.511796357,0.47075269,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394694
118,1.045486569,1.073279889,0.411978376,0.511796357,0.4707527,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394694
119,1.045486569,1.073279889,0.411978376,0.511796357,0.4707527,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394694
120,1.045486568,1.073279889,0.411978376,0.511796357,0.47075269,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394704
121,1.045486568,1.073279889,0.411978376,0.511796357,0.47075269,0.841531532,0.480004584,0.438004339,0.419476063,0.09710645,0.093000517,0.39627999,1.596394704
122,1.045447478,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097149686,0.093009426,0.39626195,1.596510443
123,1.045447478,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097149686,0.093009426,0.39626195,1.596510443
124,1.045447477,1.073345474,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626195,1.596510443
125,1.045447477,1.073345474,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626195,1.596510443
126,1.045447476,1.073345464,0.411920372,0.511818284,0.470818311,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626195,1.596510443
127,1.045447476,1.073345464,0.411920372,0.511818284,0.470818311,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626195,1.596510443
128,1.04544618,1.073345464,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149696,0.093009426,0.39626195,1.596510443
129,1.04544618,1.073345464,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149696,0.093009426,0.39626195,1.596510443
130,1.045446173,1.073345464,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626196,1.596510443
131,1.045446173,1.073345464,0.411920372,0.511818284,0.470818301,0.841511618,0.480054883,0.438029796,0.419444035,0.097149686,0.093009426,0.39626196,1.596510443
132,1.045432333,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097207181,0.093021273,0.396237962,1.596664367
133,1.045432333,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097207181,0.093021273,0.396237962,1.596664367
134,1.045432332,1.073432676,0.411843237,0.511847441,0.470905552,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021273,0.396237962,1.596664367
135,1.045432332,1.073432676,0.411843237,0.511847441,0.470905552,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021273,0.396237962,1.596664367
136,1.045432331,1.073432666,0.411843237,0.511847441,0.470905562,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021273,0.396237962,1.596664367
137,1.045432331,1.073432666,0.411843237,0.511847441,0.470905562,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021273,0.396237962,1.596664367
138,1.045432327,1.073432666,0.411843237,0.511847441,0.470905552,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021283,0.396237962,1.596664367
139,1.045432327,1.073432666,0.411843237,0.511847441,0.470905552,0.841485137,0.480121769,0.438063647,0.419401445,0.097207181,0.093021283,0.396237962,1.596664367
140,1.045377163,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097201606,0.093029327,0.396227596,1.596750624
141,1.045377163,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097201606,0.093029327,0.396227596,1.596750624
142,1.045377162,1.073449742,0.411855251,0.511857647,0.470968549,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029327,0.396227596,1.596750624
143,1.045377162,1.073449742,0.411855251,0.511857647,0.470968549,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029327,0.396227596,1.596750624
144,1.045377161,1.073449732,0.411855251,0.511857647,0.470968559,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029327,0.396227596,1.596750624
145,1.045377161,1.073449732,0.411855251,0.511857647,0.470968559,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029327,0.396227596,1.596750624
146,1.045377158,1.073449732,0.411855251,0.511857647,0.470968549,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029337,0.396227596,1.596750624
147,1.045377158,1.073449732,0.411855251,0.511857647,0.470968549,0.841488872,0.480153225,0.438098001,0.419377417,0.097201606,0.093029337,0.396227596,1.596750624
148,1.04519519,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097179308,0.09306154,0.396186136,1.597095651
149,1.04519519,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097179308,0.09306154,0.396186136,1.597095651
150,1.045195189,1.073518009,0.411903306,0.51189847,0.471220538,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095651
151,1.045195189,1.073518009,0.411903306,0.51189847,0.471220538,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095651
152,1.045195189,1.073517999,0.411903306,0.51189847,0.471220548,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095651
153,1.045195189,1.073517999,0.411903306,0.51189847,0.471220548,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095651
154,1.045195188,1.073517999,0.411903306,0.51189847,0.471220538,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095661
155,1.045195188,1.073517999,0.411903306,0.51189847,0.471220538,0.84150381,0.480279047,0.438235416,0.419281303,0.097179308,0.09306154,0.396186136,1.597095661
156,1.044791841,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097244271,0.093200038,0.395962157,1.598834315
157,1.044791841,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097244271,0.093200038,0.395962157,1.598834315
158,1.04479184,1.073994784,0.41192431,0.512126129,0.47243449,0.841504142,0.480936304,0.438866078,0.418796657,0.097244271,0.093200038,0.395962157,1.598834315
159,1.04479184,1.073994784,0.41192431,0.512126129,0.47243449,0.841504142,0.480936304,0.438866078,0.418796657,0.097244271,0.093200038,0.395962157,1.598834315
160,1.044791834,1.073994774,0.41192431,0.512126129,0.47243449,0.841504142,0.480936304,0.438866078,0.418796657,0.097244281,0.093200038,0.395962157,1.598834315
161,1.044791834,1.073994774,0.41192431,0.512126129,0.47243449,0.841504142,0.480936304,0.438866078,0.418796657,0.097244281,0.093200038,0.395962157,1.598834315
162,1.044731388,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097311565,0.09322567,0.395839218,1.599534453
163,1.044731388,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097311565,0.09322567,0.395839218,1.599534453
164,1.044731387,1.074225516,0.411944244,0.512198299,0.472933812,0.841502565,0.48119256,0.43912196,0.418592227,0.097311565,0.09322567,0.395839218,1.599534453
165,1.044731387,1.074225516,0.411944244,0.512198299,0.472933812,0.841502565,0.48119256,0.43912196,0.418592227,0.097311565,0.09322567,0.395839218,1.599534453
166,1.04473092,1.074225506,0.411944244,0.512198299,0.472933812,0.841502565,0.48119256,0.43912196,0.418592227,0.097311575,0.09322567,0.395839218,1.599534453
167,1.04473092,1.074225506,0.411944244,0.512198299,0.472933812,0.841502565,0.48119256,0.43912196,0.418592227,0.097311575,0.09322567,0.395839218,1.599534453
168,1.044715937,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097362297,0.093279646,0.39576177,1.599776564
169,1.044715937,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097362297,0.093279646,0.39576177,1.599776564
170,1.044715935,1.074419335,0.411805409,0.512229474,0.473075401,0.841449142,0.4812927,0.439169153,0.418515266,0.097362297,0.093279646,0.39576177,1.599776564
171,1.044715935,1.074419335,0.411805409,0.512229474,0.473075401,0.841449142,0.4812927,0.439169153,0.418515266,0.097362297,0.093279646,0.39576177,1.599776564
172,1.044705229,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097367687,0.093265526,0.395732934,1.599790804
173,1.044705229,1.079327035,0.409637851,0.507122867,0.470077538,0.846626681,0.477611994,0.430176924,0.413297019,0.097367687,0.093265526,0.395732934,1.599790804
