,score,a,a,a,a,k,k,k,k,b,b,u,n
19,2.339637193,1.286893547,1.095794139,0.920198389,0.808230643,0.627392006,0.870291746,0.597956714,0.78445079,0.104305573,0.110574203,0.560087506,1.377064654
20,2.138868418,1.146865932,1.020400895,0.862660242,0.627222476,0.602302578,1.051855733,0.92993196,0.857712476,0.097942844,0.102071035,0.526337246,1.312035617
21,2.138868418,1.146865932,1.020400895,0.862660242,0.627222476,0.602302578,1.051855733,0.92993196,0.857712476,0.097942844,0.102071035,0.526337246,1.312035617
22,1.804838181,1.207271991,1.208117282,0.883987619,0.884687477,0.616865523,1.426211436,0.718794978,0.544587479,0.109643402,0.102560983,0.552575475,1.296586131
23,1.804838181,1.207271991,1.208117282,0.883987619,0.884687477,0.616865523,1.426211436,0.718794978,0.544587479,0.109643402,0.102560983,0.552575475,1.296586131
24,1.782123628,1.111198447,0.942861782,1.305798313,0.760163016,0.629861613,1.024674612,1.43625865,0.682463886,0.106476766,0.098465865,0.56114289,1.251176355
25,1.782123628,1.111198447,0.942861782,1.305798313,0.760163016,0.629861613,1.024674612,1.43625865,0.682463886,0.106476766,0.098465865,0.56114289,1.251176355
26,1.654679643,1.006212663,0.500854385,0.830491038,0.807137607,0.682217487,0.560660158,0.966444045,1.066486499,0.098155927,0.091485759,0.430163485,1.407659476
27,1.654679643,1.006212663,0.500854385,0.830491038,0.807137607,0.682217487,0.560660158,0.966444045,1.066486499,0.098155927,0.091485759,0.430163485,1.407659476
28,1.452688085,1.158988025,0.655011498,0.793429788,0.761621557,0.764081441,0.836436125,0.818329902,0.977336548,0.106796012,0.101935821,0.484729295,1.359365232
29,1.452688085,1.158988025,0.655011498,0.793429788,0.761621557,0.764081441,0.836436125,0.818329902,0.977336548,0.106796012,0.101935821,0.484729295,1.359365232
30,1.413702704,1.169266643,0.684408329,0.635150568,0.663010602,0.965267937,1.15076969,0.630499038,0.579983115,0.102660642,0.098149441,0.442226941,1.371542279
31,1.413702704,1.169266643,0.684408329,0.635150568,0.663010602,0.965267937,1.15076969,0.630499038,0.579983115,0.102660642,0.098149441,0.442226941,1.371542279
32,1.339756581,1.091022914,0.667541665,0.672081711,0.792044931,0.716051773,0.802387389,0.684542692,0.881993122,0.098563316,0.093637035,0.485598888,1.370277372
33,1.339756581,1.091022914,0.667541665,0.672081711,0.792044931,0.716051773,0.802387389,0.684542692,0.881993122,0.098563316,0.093637035,0.485598888,1.370277372
34,1.31396887,1.095400045,0.54553862,0.548076722,0.648205661,0.821913359,0.888824764,0.667059629,0.792242064,0.097709755,0.092980163,0.416737177,1.392156582
35,1.31396887,1.095400045,0.54553862,0.548076722,0.648205661,0.821913359,0.888824764,0.667059629,0.792242064,0.097709755,0.092980163,0.416737177,1.392156582
36,1.293074583,1.126035789,0.45665106,0.536669786,0.514883172,0.896272202,0.817823319,0.835244391,0.722243875,0.102625307,0.097473704,0.371620883,1.461093256
37,1.293074583,1.126035789,0.45665106,0.536669786,0.514883172,0.896272202,0.817823319,0.835244391,0.722243875,0.102625307,0.097473704,0.371620883,1.461093256
38,1.281554702,1.104955367,0.638292285,0.639271812,0.629412637,0.748644093,0.788286612,0.640748847,0.665713814,0.099808709,0.094331894,0.435507153,1.436426282
39,1.281554702,1.104955367,0.638292285,0.639271812,0.629412637,0.748644093,0.788286612,0.640748847,0.665713814,0.099808709,0.094331894,0.435507153,1.436426282
40,1.203542121,1.129431087,0.531056861,0.528305661,0.5266833,0.834147713,0.814566402,0.60726438,0.661924684,0.103180561,0.097617892,0.40102449,1.469611154
41,1.203542121,1.129431087,0.531056861,0.528305661,0.5266833,0.834147713,0.814566402,0.60726438,0.661924684,0.103180561,0.097617892,0.40102449,1.469611154
42,1.17285057,1.096635816,0.619852325,0.656134764,0.585004139,0.667205581,0.57894259,0.438360704,0.441600004,0.097942254,0.094572006,0.492246131,1.488847655
43,1.17285057,1.096635816,0.619852325,0.656134764,0.585004139,0.667205581,0.57894259,0.438360704,0.441600004,0.097942254,0.094572006,0.492246131,1.488847655
44,1.148042412,1.112069185,0.565776524,0.571850447,0.510469494,0.805731175,0.773496093,0.553503512,0.487461168,0.102184993,0.09590791,0.410758448,1.47209232
45,1.148042412,1.112069185,0.565776524,0.571850447,0.510469494,0.805731175,0.773496093,0.553503512,0.487461168,0.102184993,0.09590791,0.410758448,1.47209232
46,1.130642137,1.088921106,0.476373418,0.607478156,0.53866311,0.735804637,0.465627363,0.506386435,0.422797006,0.097113039,0.091960458,0.441299951,1.51412713
47,1.130642137,1.088921106,0.476373418,0.607478156,0.53866311,0.735804637,0.465627363,0.506386435,0.422797006,0.097113039,0.091960458,0.441299951,1.51412713
48,1.128983908,1.107782832,0.480672159,0.566096177,0.496431661,0.778537331,0.561103528,0.550790931,0.480230974,0.099591083,0.094804361,0.40847692,1.538157588
49,1.128983908,1.107782832,0.480672159,0.566096177,0.496431661,0.778537331,0.561103528,0.550790931,0.480230974,0.099591083,0.094804361,0.40847692,1.538157588
50,1.109417232,1.097951349,0.556297312,0.624755543,0.628136891,0.646523924,0.497077328,0.419753309,0.418104562,0.09959285,0.094455911,0.464546576,1.53025628
51,1.109417232,1.097951349,0.556297312,0.624755543,0.628136891,0.646523924,0.497077328,0.419753309,0.418104562,0.09959285,0.094455911,0.464546576,1.53025628
52,1.100269633,1.109376468,0.54736309,0.567515686,0.527853862,0.722129385,0.555193782,0.396460139,0.370922467,0.099243293,0.095929102,0.436214603,1.563281759
53,1.100269633,1.109376468,0.54736309,0.567515686,0.527853862,0.722129385,0.555193782,0.396460139,0.370922467,0.099243293,0.095929102,0.436214603,1.563281759
54,1.088834246,1.066138014,0.53689502,0.625580159,0.574252049,0.611633728,0.417679841,0.351665978,0.348548401,0.098332791,0.092189163,0.465015656,1.559562137
55,1.088834246,1.066138014,0.53689502,0.625580159,0.574252049,0.611633728,0.417679841,0.351665978,0.348548401,0.098332791,0.092189163,0.465015656,1.559562137
56,1.083291579,1.065504152,0.442379207,0.574004735,0.496292614,0.757592756,0.455175442,0.474879039,0.431539709,0.09756741,0.092798729,0.421082243,1.551288229
57,1.083291579,1.065504152,0.442379207,0.574004735,0.496292614,0.757592756,0.455175442,0.474879039,0.431539709,0.09756741,0.092798729,0.421082243,1.551288229
58,1.082222313,1.064075291,0.534114029,0.624255467,0.60114395,0.631061585,0.460202597,0.412376629,0.406183336,0.096990731,0.092512675,0.465680943,1.531693525
59,1.082222313,1.064075291,0.534114029,0.624255467,0.60114395,0.631061585,0.460202597,0.412376629,0.406183336,0.096990731,0.092512675,0.465680943,1.531693525
60,1.076685935,1.088969184,0.482111242,0.556951992,0.530126005,0.678869471,0.436286213,0.358316945,0.373103225,0.098705639,0.094913807,0.433092494,1.599787054
61,1.076685935,1.088969184,0.482111242,0.556951992,0.530126005,0.678869471,0.436286213,0.358316945,0.373103225,0.098705639,0.094913807,0.433092494,1.599787054
62,1.068545274,1.085221338,0.498918161,0.571572483,0.540558875,0.67390735,0.446155166,0.381997322,0.393875085,0.098062553,0.093906708,0.440721365,1.582692451
63,1.068545274,1.085221338,0.498918161,0.571572483,0.540558875,0.67390735,0.446155166,0.381997322,0.393875085,0.098062553,0.093906708,0.440721365,1.582692451
64,1.06814744,1.079406458,0.487099757,0.615326059,0.568258401,0.694432375,0.423891794,0.414144063,0.412971877,0.098571181,0.093739641,0.449373522,1.565818727
65,1.06814744,1.079406458,0.487099757,0.615326059,0.568258401,0.694432375,0.423891794,0.414144063,0.412971877,0.098571181,0.093739641,0.449373522,1.565818727
66,1.066811453,1.095259781,0.4860875,0.565712071,0.532938152,0.711488053,0.429114385,0.328689043,0.338015295,0.098289264,0.095729563,0.442610053,1.607154659
67,1.066811453,1.095259781,0.4860875,0.565712071,0.532938152,0.711488053,0.429114385,0.328689043,0.338015295,0.098289264,0.095729563,0.442610053,1.607154659
68,1.065612072,1.052507208,0.393929578,0.50792885,0.435447746,0.813630718,0.444215913,0.451960882,0.368737682,0.096171089,0.092793475,0.392597481,1.628124722
69,1.065612072,1.052507208,0.393929578,0.50792885,0.435447746,0.813630718,0.444215913,0.451960882,0.368737682,0.096171089,0.092793475,0.392597481,1.628124722
70,1.062192204,1.084055286,0.443787234,0.547838844,0.466462561,0.720585497,0.379252828,0.358535498,0.309361331,0.097433937,0.09363145,0.431493392,1.642273125
71,1.062192204,1.084055286,0.443787234,0.547838844,0.466462561,0.720585497,0.379252828,0.358535498,0.309361331,0.097433937,0.09363145,0.431493392,1.642273125
72,1.059207794,1.081024732,0.478557124,0.564177223,0.529216789,0.707216181,0.431980717,0.367045716,0.354207009,0.097378602,0.093788408,0.434916726,1.597058075
73,1.059207794,1.081024732,0.478557124,0.564177223,0.529216789,0.707216181,0.431980717,0.367045716,0.354207009,0.097378602,0.093788408,0.434916726,1.597058075
74,1.055501275,1.084192884,0.463357327,0.581917126,0.538103414,0.672363538,0.384114912,0.37038214,0.348190576,0.098227323,0.094496261,0.442621819,1.609839415
75,1.055501275,1.084192884,0.463357327,0.581917126,0.538103414,0.672363538,0.384114912,0.37038214,0.348190576,0.098227323,0.094496261,0.442621819,1.609839415
76,1.055098141,1.083957434,0.466628036,0.56192715,0.505131817,0.737740296,0.445521426,0.385062083,0.337374832,0.098087398,0.094205778,0.429599612,1.601078057
77,1.055098141,1.083957434,0.466628036,0.56192715,0.505131817,0.737740296,0.445521426,0.385062083,0.337374832,0.098087398,0.094205778,0.429599612,1.601078057
78,1.053160841,1.087591967,0.446504479,0.528855391,0.487523004,0.761800309,0.459270533,0.399636269,0.393770487,0.097944676,0.094413342,0.414925662,1.602409171
79,1.053160841,1.087591967,0.446504479,0.528855391,0.487523004,0.761800309,0.459270533,0.399636269,0.393770487,0.097944676,0.094413342,0.414925662,1.602409171
80,1.05247661,1.094108162,0.439242741,0.523914851,0.49850167,0.81038981,0.492990898,0.42157052,0.430687838,0.099088181,0.095351026,0.407160547,1.59667982
81,1.05247661,1.094108162,0.439242741,0.523914851,0.49850167,0.81038981,0.492990898,0.42157052,0.430687838,0.099088181,0.095351026,0.407160547,1.59667982
82,1.051974452,1.084749113,0.441304287,0.531071139,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419297,0.413548887,1.596042199
83,1.051974452,1.084749113,0.441304287,0.531071139,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419297,0.413548887,1.596042199
84,1.051974443,1.084749113,0.441304287,0.531071149,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419297,0.413548887,1.596042199
85,1.051974443,1.084749113,0.441304287,0.531071149,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419297,0.413548887,1.596042199
86,1.051974403,1.084749113,0.441304287,0.531071139,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419307,0.413548887,1.596042199
87,1.051974403,1.084749113,0.441304287,0.531071139,0.509480004,0.792967842,0.463832162,0.396091309,0.392728738,0.097750977,0.093419307,0.413548887,1.596042199
88,1.051354156,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097894515,0.093582116,0.414378769,1.595884287
89,1.051354156,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097894515,0.093582116,0.414378769,1.595884287
90,1.051354139,1.084675169,0.440230267,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894515,0.093582116,0.414378769,1.595884287
91,1.051354139,1.084675169,0.440230267,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894515,0.093582116,0.414378769,1.595884287
92,1.051354102,1.084675169,0.440230257,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894525,0.093582116,0.414378769,1.595884287
93,1.051354102,1.084675169,0.440230257,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894525,0.093582116,0.414378769,1.595884287
94,1.051353997,1.084675169,0.440230257,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894515,0.093582126,0.414378769,1.595884287
95,1.051353997,1.084675169,0.440230257,0.535062494,0.508102528,0.790746565,0.466845275,0.395218519,0.394223764,0.097894515,0.093582126,0.414378769,1.595884287
96,1.047313624,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098062663,0.094133952,0.414491037,1.595839543
97,1.047313624,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098062663,0.094133952,0.414491037,1.595839543
98,1.047313614,1.084621893,0.44010669,0.535538362,0.507920224,0.790476556,0.467198236,0.39511022,0.39441136,0.098062663,0.094133952,0.414491037,1.595839543
99,1.047313614,1.084621893,0.44010669,0.535538362,0.507920224,0.790476556,0.467198236,0.39511022,0.39441136,0.098062663,0.094133952,0.414491037,1.595839543
100,1.047313598,1.084621893,0.44010668,0.535538362,0.507920224,0.790476556,0.467198236,0.39511022,0.39441136,0.098062673,0.094133952,0.414491037,1.595839543
101,1.047313598,1.084621893,0.44010668,0.535538362,0.507920224,0.790476556,0.467198236,0.39511022,0.39441136,0.098062673,0.094133952,0.414491037,1.595839543
102,1.04623233,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.09804997,0.093989844,0.414236264,1.595894312
103,1.04623233,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.09804997,0.093989844,0.414236264,1.595894312
104,1.04623233,1.084650333,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
105,1.04623233,1.084650333,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
106,1.04623233,1.084650323,0.440456117,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
107,1.04623233,1.084650323,0.440456117,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
108,1.04623233,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397153,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
109,1.04623233,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397153,0.393927964,0.09804997,0.093989844,0.414236264,1.595894312
110,1.046232329,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927974,0.09804997,0.093989844,0.414236264,1.595894312
111,1.046232329,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927974,0.09804997,0.093989844,0.414236264,1.595894312
112,1.046232329,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804998,0.093989844,0.414236264,1.595894312
113,1.046232329,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804998,0.093989844,0.414236264,1.595894312
114,1.046232327,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236274,1.595894312
115,1.046232327,1.084650323,0.440456107,0.534236469,0.508362819,0.791199265,0.466215613,0.395397143,0.393927964,0.09804997,0.093989844,0.414236274,1.595894312
116,1.046198765,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098081654,0.093986697,0.414327476,1.595893672
117,1.046198765,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098081654,0.093986697,0.414327476,1.595893672
118,1.046198765,1.084651058,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986697,0.414327476,1.595893672
119,1.046198765,1.084651058,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986697,0.414327476,1.595893672
120,1.046198765,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408851,0.393956988,0.098081654,0.093986697,0.414327476,1.595893672
121,1.046198765,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408851,0.393956988,0.098081654,0.093986697,0.414327476,1.595893672
122,1.046198765,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956998,0.098081654,0.093986697,0.414327476,1.595893672
123,1.046198765,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956998,0.098081654,0.093986697,0.414327476,1.595893672
124,1.046198763,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986707,0.414327476,1.595893672
125,1.046198763,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986707,0.414327476,1.595893672
126,1.046198763,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986697,0.414327486,1.595893672
127,1.046198763,1.084651048,0.440452996,0.534235671,0.508310731,0.791184821,0.466207985,0.395408841,0.393956988,0.098081654,0.093986697,0.414327486,1.595893672
128,1.046134459,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098084277,0.093984864,0.414490919,1.595895637
129,1.046134459,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098084277,0.093984864,0.414490919,1.595895637
130,1.046134459,1.084656728,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989421,0.098084277,0.093984864,0.414490919,1.595895637
131,1.046134459,1.084656728,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989421,0.098084277,0.093984864,0.414490919,1.595895637
132,1.046134459,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446743,0.393989421,0.098084277,0.093984864,0.414490919,1.595895637
133,1.046134459,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446743,0.393989421,0.098084277,0.093984864,0.414490919,1.595895637
134,1.046134459,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989431,0.098084277,0.093984864,0.414490919,1.595895637
135,1.046134459,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989431,0.098084277,0.093984864,0.414490919,1.595895637
136,1.046134456,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989421,0.098084277,0.093984874,0.414490919,1.595895637
137,1.046134456,1.084656718,0.440464134,0.534169662,0.508230693,0.791192384,0.466143339,0.395446733,0.393989421,0.098084277,0.093984874,0.414490919,1.595895637
138,1.045890362,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098025038,0.093992272,0.41539024,1.595902379
139,1.045890362,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.098025038,0.093992272,0.41539024,1.595902379
140,1.045890361,1.084693184,0.440521788,0.533825353,0.507774688,0.79122195,0.465793319,0.395654102,0.394177636,0.098025038,0.093992272,0.41539024,1.595902379
141,1.045890361,1.084693184,0.440521788,0.533825353,0.507774688,0.79122195,0.465793319,0.395654102,0.394177636,0.098025038,0.093992272,0.41539024,1.595902379
142,1.045890359,1.084693174,0.440521788,0.533825353,0.507774688,0.79122195,0.465793319,0.395654102,0.394177636,0.098025038,0.093992282,0.41539024,1.595902379
143,1.045890359,1.084693174,0.440521788,0.533825353,0.507774688,0.79122195,0.465793319,0.395654102,0.394177636,0.098025038,0.093992282,0.41539024,1.595902379
144,1.045789267,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097895734,0.093989944,0.41568081,1.595783435
145,1.045789267,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097895734,0.093989944,0.41568081,1.595783435
146,1.045789266,1.084787573,0.440627984,0.533568837,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895734,0.093989944,0.41568081,1.595783435
147,1.045789266,1.084787573,0.440627984,0.533568837,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895734,0.093989944,0.41568081,1.595783435
148,1.045789266,1.084787563,0.440627984,0.533568847,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895734,0.093989944,0.41568081,1.595783435
149,1.045789266,1.084787563,0.440627984,0.533568847,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895734,0.093989944,0.41568081,1.595783435
150,1.04578926,1.084787563,0.440627984,0.533568837,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895744,0.093989944,0.41568081,1.595783435
151,1.04578926,1.084787563,0.440627984,0.533568837,0.507339966,0.791248905,0.465322378,0.395831006,0.394310285,0.097895744,0.093989944,0.41568081,1.595783435
152,1.045740119,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097902683,0.094011987,0.415862461,1.595746357
153,1.045740119,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097902683,0.094011987,0.415862461,1.595746357
154,1.045740118,1.084804488,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902683,0.094011987,0.415862461,1.595746357
155,1.045740118,1.084804488,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902683,0.094011987,0.415862461,1.595746357
156,1.045740118,1.084804478,0.440590954,0.533729617,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902683,0.094011987,0.415862461,1.595746357
157,1.045740118,1.084804478,0.440590954,0.533729617,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902683,0.094011987,0.415862461,1.595746357
158,1.045740118,1.084804478,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445601,0.097902683,0.094011987,0.415862461,1.595746357
159,1.045740118,1.084804478,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445601,0.097902683,0.094011987,0.415862461,1.595746357
160,1.045740112,1.084804478,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902693,0.094011987,0.415862461,1.595746357
161,1.045740112,1.084804478,0.440590954,0.533729607,0.507123302,0.79112122,0.465373487,0.395833126,0.394445591,0.097902693,0.094011987,0.415862461,1.595746357
162,1.045654539,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.09790306,0.094017359,0.415966286,1.595606169
163,1.045654539,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.09790306,0.094017359,0.415966286,1.595606169
164,1.045654538,1.084886087,0.440612229,0.533846807,0.506669883,0.790974688,0.465167367,0.395916299,0.394645483,0.09790306,0.094017359,0.415966286,1.595606169
165,1.045654538,1.084886087,0.440612229,0.533846807,0.506669883,0.790974688,0.465167367,0.395916299,0.394645483,0.09790306,0.094017359,0.415966286,1.595606169
166,1.045654533,1.084886087,0.440612219,0.533846807,0.506669883,0.790974688,0.465167367,0.395916299,0.394645483,0.09790307,0.094017359,0.415966286,1.595606169
167,1.045654533,1.084886087,0.440612219,0.533846807,0.506669883,0.790974688,0.465167367,0.395916299,0.394645483,0.09790307,0.094017359,0.415966286,1.595606169
168,1.045440676,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097902,0.094005729,0.416027188,1.595049313
169,1.045440676,1.079408986,0.427706354,0.529541158,0.491204445,0.789902746,0.445846213,0.401875641,0.386636256,0.097902,0.094005729,0.416027188,1.595049313
170,1.045440675,1.085227736,0.440755921,0.534191948,0.50495434,0.790481621,0.464142914,0.396328935,0.395326609,0.097902,0.094005729,0.416027188,1.595049313
171,1.045440675,1.085227736,0.440755921,0.534191948,0.50495434,0.790481621,0.464142914,0.396328935,0.395326609,0.097902,0.094005729,0.416027188,1.595049313
172,1.045440675,1.085227736,0.440755911,0.534191948,0.50495434,0.790481621,0.464142914,0.396328945,0.395326609,0.097902,0.094005729,0.416027188,1.595049313
173,1.045440675,1.085227736,0.440755911,0.534191948,0.50495434,0.790481621,0.464142914,0.396328945,0.395326609,0.097902,0.094005729,0.416027188,1.595049313
