,score,a,a,a,a,k,k,k,k,b,b,u,n
,0,0,1,2,3,0,1,2,3,0,1,0,0
,,,,,,,,,,,,,
19,4.52429052,0.921298596,0.4254766,1.093362603,0.886977052,0.67865951,0.482833714,1.443005176,0.910248295,0.09149979,0.086187482,0.498582523,1.182673518
20,4.204901208,0.815111432,0.800871528,1.305926302,0.958001198,0.410271484,0.818632118,1.090528429,0.995890998,0.091589271,0.080545729,0.594913717,1.31580145
21,4.204901208,0.815111432,0.800871528,1.305926302,0.958001198,0.410271484,0.818632118,1.090528429,0.995890998,0.091589271,0.080545729,0.594913717,1.31580145
22,3.026265807,0.934298532,0.596826482,0.970221296,0.735872442,0.584958639,0.496744673,1.056182772,0.635827133,0.100782925,0.077659701,0.469637106,1.371664973
23,3.026265807,0.934298532,0.596826482,0.970221296,0.735872442,0.584958639,0.496744673,1.056182772,0.635827133,0.100782925,0.077659701,0.469637106,1.371664973
24,2.183274782,1.097254369,0.770955344,1.267931469,0.610837691,0.685860233,0.722213867,1.228900484,0.733281865,0.099493436,0.097736092,0.543501902,1.25270761
25,2.183274782,1.097254369,0.770955344,1.267931469,0.610837691,0.685860233,0.722213867,1.228900484,0.733281865,0.099493436,0.097736092,0.543501902,1.25270761
26,2.048145312,0.945558056,0.473231897,0.760814746,1.006254705,0.6123565,0.357244763,0.586310562,0.873390638,0.093262722,0.079366287,0.536360477,1.401160609
27,2.048145312,0.945558056,0.473231897,0.760814746,1.006254705,0.6123565,0.357244763,0.586310562,0.873390638,0.093262722,0.079366287,0.536360477,1.401160609
28,1.81215509,1.239166364,0.676800841,0.536289517,1.097665571,0.798174304,0.867303274,0.334940499,1.116644043,0.10656667,0.103037607,0.444559815,1.469605186
29,1.81215509,1.239166364,0.676800841,0.536289517,1.097665571,0.798174304,0.867303274,0.334940499,1.116644043,0.10656667,0.103037607,0.444559815,1.469605186
30,1.74225232,1.137497289,0.658430924,0.907104095,0.962585073,0.788699345,0.593115034,0.513616834,0.730063162,0.101551897,0.093908751,0.506782992,1.384412603
31,1.74225232,1.137497289,0.658430924,0.907104095,0.962585073,0.788699345,0.593115034,0.513616834,0.730063162,0.101551897,0.093908751,0.506782992,1.384412603
32,1.545304337,1.174631624,0.779915217,0.766612071,1.10198005,0.67743836,0.7526672,0.517324754,0.92227334,0.101301712,0.097054579,0.514264949,1.332886651
33,1.545304337,1.174631624,0.779915217,0.766612071,1.10198005,0.67743836,0.7526672,0.517324754,0.92227334,0.101301712,0.097054579,0.514264949,1.332886651
34,1.523212411,1.078106448,0.68334752,0.887936139,1.041177479,0.599459128,0.653926253,0.75853257,0.815483294,0.103469056,0.091664806,0.524967108,1.327711086
35,1.523212411,1.078106448,0.68334752,0.887936139,1.041177479,0.599459128,0.653926253,0.75853257,0.815483294,0.103469056,0.091664806,0.524967108,1.327711086
36,1.499657636,1.193559633,0.679239521,0.688407388,0.810226168,0.630298895,0.658168777,0.516388866,0.818947073,0.10575067,0.105424808,0.517849367,1.435134832
37,1.499657636,1.193559633,0.679239521,0.688407388,0.810226168,0.630298895,0.658168777,0.516388866,0.818947073,0.10575067,0.105424808,0.517849367,1.435134832
38,1.489121911,1.080190469,0.497162786,0.634634752,0.692463238,0.634322899,0.389996463,0.37900288,0.468965822,0.094072345,0.095253448,0.515366837,1.572763971
39,1.489121911,1.080190469,0.497162786,0.634634752,0.692463238,0.634322899,0.389996463,0.37900288,0.468965822,0.094072345,0.095253448,0.515366837,1.572763971
40,1.477478743,1.055606346,0.543225421,0.886580875,0.635680977,0.639324014,0.381159478,0.490355242,0.418247002,0.097653207,0.092878432,0.540428641,1.430953369
41,1.477478743,1.055606346,0.543225421,0.886580875,0.635680977,0.639324014,0.381159478,0.490355242,0.418247002,0.097653207,0.092878432,0.540428641,1.430953369
42,1.442103541,1.152369271,0.560579818,0.743336625,0.919417924,0.601471934,0.371713755,0.405887241,0.647628304,0.100160253,0.098186137,0.531555975,1.533551071
43,1.442103541,1.152369271,0.560579818,0.743336625,0.919417924,0.601471934,0.371713755,0.405887241,0.647628304,0.100160253,0.098186137,0.531555975,1.533551071
44,1.363951788,1.138299322,0.687524709,0.673679593,0.636875224,0.519350126,0.450665831,0.335413782,0.325822332,0.101001861,0.096670774,0.503917506,1.503808047
45,1.363951788,1.138299322,0.687524709,0.673679593,0.636875224,0.519350126,0.450665831,0.335413782,0.325822332,0.101001861,0.096670774,0.503917506,1.503808047
46,1.316068064,1.143578318,0.761893659,0.754694196,0.724731766,0.554317261,0.487628905,0.364027371,0.463275083,0.102991657,0.097279832,0.5245703,1.49199893
47,1.316068064,1.143578318,0.761893659,0.754694196,0.724731766,0.554317261,0.487628905,0.364027371,0.463275083,0.102991657,0.097279832,0.5245703,1.49199893
48,1.221269681,1.08988323,0.658398313,0.766943691,0.623261002,0.595821587,0.580323666,0.547557297,0.416222532,0.102061173,0.096078547,0.49352928,1.462836658
49,1.221269681,1.08988323,0.658398313,0.766943691,0.623261002,0.595821587,0.580323666,0.547557297,0.416222532,0.102061173,0.096078547,0.49352928,1.462836658
50,1.196710144,1.058628902,0.444866175,0.65401472,0.581243949,0.708187725,0.332770156,0.419572074,0.438713713,0.096891068,0.090875704,0.456848201,1.571886164
51,1.196710144,1.058628902,0.444866175,0.65401472,0.581243949,0.708187725,0.332770156,0.419572074,0.438713713,0.096891068,0.090875704,0.456848201,1.571886164
52,1.172975595,1.06834779,0.460781192,0.598913154,0.477145541,0.677298309,0.398570455,0.475328812,0.342246753,0.097497935,0.094506314,0.426477395,1.588709567
53,1.172975595,1.06834779,0.460781192,0.598913154,0.477145541,0.677298309,0.398570455,0.475328812,0.342246753,0.097497935,0.094506314,0.426477395,1.588709567
54,1.163046197,1.095577643,0.479121682,0.594937273,0.533899146,0.590478843,0.347702322,0.376640438,0.287402288,0.100632648,0.095751931,0.461919019,1.628387902
55,1.163046197,1.095577643,0.479121682,0.594937273,0.533899146,0.590478843,0.347702322,0.376640438,0.287402288,0.100632648,0.095751931,0.461919019,1.628387902
56,1.127423161,1.095577643,0.479121682,0.58286602,0.606613227,0.614975688,0.347702322,0.280754892,0.317264573,0.100632648,0.094516127,0.461919019,1.628387902
57,1.127423161,1.095577643,0.479121682,0.58286602,0.606613227,0.614975688,0.347702322,0.280754892,0.317264573,0.100632648,0.094516127,0.461919019,1.628387902
58,1.108516065,1.139588012,0.485928746,0.580778044,0.484921679,0.777443818,0.495828896,0.463455957,0.376081719,0.10214855,0.098121249,0.426061936,1.580126968
59,1.108516065,1.139588012,0.485928746,0.580778044,0.484921679,0.777443818,0.495828896,0.463455957,0.376081719,0.10214855,0.098121249,0.426061936,1.580126968
60,1.089677831,1.126231685,0.465772616,0.564567504,0.526883976,0.844814842,0.502307383,0.429998609,0.440873144,0.10075604,0.097091939,0.424622265,1.56376706
61,1.089677831,1.126231685,0.465772616,0.564567504,0.526883976,0.844814842,0.502307383,0.429998609,0.440873144,0.10075604,0.097091939,0.424622265,1.56376706
62,1.074410832,1.05476862,0.405736708,0.504040215,0.426017285,0.890205629,0.547306254,0.536477737,0.471198818,0.096721001,0.091986479,0.380146414,1.576210376
63,1.074410832,1.05476862,0.405736708,0.504040215,0.426017285,0.890205629,0.547306254,0.536477737,0.471198818,0.096721001,0.091986479,0.380146414,1.576210376
64,1.065294369,1.116761388,0.446127477,0.541657647,0.524045987,0.875719644,0.56286743,0.510266059,0.533138853,0.099961931,0.096251535,0.401452963,1.542988848
65,1.065294369,1.116761388,0.446127477,0.541657647,0.524045987,0.875719644,0.56286743,0.510266059,0.533138853,0.099961931,0.096251535,0.401452963,1.542988848
66,1.064423952,1.091559564,0.417004142,0.544382532,0.52849371,0.81129745,0.441063068,0.405278731,0.413387377,0.09853877,0.094479354,0.417652221,1.586179821
67,1.064423952,1.091559564,0.417004142,0.544382532,0.52849371,0.81129745,0.441063068,0.405278731,0.413387377,0.09853877,0.094479354,0.417652221,1.586179821
68,1.063694554,1.082970563,0.452211616,0.572560365,0.487875372,0.758036619,0.434048961,0.431523631,0.368051691,0.098088379,0.094100163,0.42589243,1.586024344
69,1.063694554,1.082970563,0.452211616,0.572560365,0.487875372,0.758036619,0.434048961,0.431523631,0.368051691,0.098088379,0.094100163,0.42589243,1.586024344
70,1.059746934,1.09851734,0.467370456,0.560407994,0.543344391,0.761937499,0.45890185,0.374874237,0.401301338,0.099441441,0.095156234,0.432433821,1.578877313
71,1.059746934,1.09851734,0.467370456,0.560407994,0.543344391,0.761937499,0.45890185,0.374874237,0.401301338,0.099441441,0.095156234,0.432433821,1.578877313
72,1.059072539,1.069791309,0.424857982,0.511058614,0.460705777,0.847678853,0.516283644,0.442967226,0.424654707,0.096457281,0.092907182,0.396009759,1.58913967
73,1.059072539,1.069791309,0.424857982,0.511058614,0.460705777,0.847678853,0.516283644,0.442967226,0.424654707,0.096457281,0.092907182,0.396009759,1.58913967
74,1.058356101,1.085351769,0.449256782,0.527138337,0.484186771,0.808379901,0.519295493,0.424537274,0.420908977,0.098487258,0.094449922,0.405824601,1.577194114
75,1.058356101,1.085351769,0.449256782,0.527138337,0.484186771,0.808379901,0.519295493,0.424537274,0.420908977,0.098487258,0.094449922,0.405824601,1.577194114
76,1.055376525,1.101279102,0.458332267,0.557343852,0.514586878,0.761440352,0.454554126,0.395034408,0.359886701,0.09900981,0.095333539,0.432481721,1.5899261
77,1.055376525,1.101279102,0.458332267,0.557343852,0.514586878,0.761440352,0.454554126,0.395034408,0.359886701,0.09900981,0.095333539,0.432481721,1.5899261
78,1.05378597,1.076816502,0.386671763,0.510900228,0.463834488,0.865478937,0.424549142,0.414983768,0.389690732,0.096856621,0.093191913,0.398043319,1.625653692
79,1.05378597,1.076816502,0.386671763,0.510900228,0.463834488,0.865478937,0.424549142,0.414983768,0.389690732,0.096856621,0.093191913,0.398043319,1.625653692
80,1.052931642,1.082876514,0.387175103,0.46528694,0.420003116,0.948709813,0.547637833,0.487586576,0.46314118,0.098061349,0.094355655,0.362334477,1.614773488
81,1.052931642,1.082876514,0.387175103,0.46528694,0.420003116,0.948709813,0.547637833,0.487586576,0.46314118,0.098061349,0.094355655,0.362334477,1.614773488
82,1.052089144,1.091437648,0.40783051,0.485024241,0.448732649,0.885104308,0.511381925,0.43966014,0.442060055,0.097990426,0.094743347,0.380535304,1.613325836
83,1.052089144,1.091437648,0.40783051,0.485024241,0.448732649,0.885104308,0.511381925,0.43966014,0.442060055,0.097990426,0.094743347,0.380535304,1.613325836
84,1.051598809,1.070549024,0.406963461,0.499693316,0.446459224,0.830377717,0.459153601,0.413005912,0.379430686,0.096339141,0.09281471,0.392035414,1.622724007
85,1.051598809,1.070549024,0.406963461,0.499693316,0.446459224,0.830377717,0.459153601,0.413005912,0.379430686,0.096339141,0.09281471,0.392035414,1.622724007
86,1.049992771,1.073806075,0.397596715,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341875,0.371951142,1.610836532
87,1.049992771,1.073806075,0.397596715,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341875,0.371951142,1.610836532
88,1.049992768,1.073806075,0.397596725,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341875,0.371951142,1.610836532
89,1.049992768,1.073806075,0.397596725,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341875,0.371951142,1.610836532
90,1.049992722,1.073806075,0.397596715,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341876,0.371951142,1.610836532
91,1.049992722,1.073806075,0.397596715,0.473961865,0.443864506,0.894049934,0.538570845,0.469386724,0.448295944,0.097761571,0.09341876,0.371951142,1.610836532
92,1.048963848,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097661333,0.093495524,0.371380391,1.609864708
93,1.048963848,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097661333,0.093495524,0.371380391,1.609864708
94,1.048963844,1.073604942,0.398115806,0.474335821,0.443641927,0.89446876,0.537936015,0.469133543,0.448249917,0.097661333,0.093495524,0.371380391,1.609864708
95,1.048963844,1.073604942,0.398115806,0.474335821,0.443641927,0.89446876,0.537936015,0.469133543,0.448249917,0.097661333,0.093495524,0.371380391,1.609864708
96,1.048963842,1.073604932,0.398115806,0.474335831,0.443641927,0.89446876,0.537936015,0.469133543,0.448249917,0.097661333,0.093495524,0.371380391,1.609864708
97,1.048963842,1.073604932,0.398115806,0.474335831,0.443641927,0.89446876,0.537936015,0.469133543,0.448249917,0.097661333,0.093495524,0.371380391,1.609864708
98,1.048752509,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097536791,0.093436258,0.37128168,1.609679612
99,1.048752509,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097536791,0.093436258,0.37128168,1.609679612
100,1.048752508,1.073584477,0.398189692,0.474431983,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536791,0.093436258,0.37128168,1.609679612
101,1.048752508,1.073584477,0.398189692,0.474431983,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536791,0.093436258,0.37128168,1.609679612
102,1.048752505,1.073584467,0.398189692,0.474431993,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536791,0.093436258,0.37128168,1.609679612
103,1.048752505,1.073584467,0.398189692,0.474431993,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536791,0.093436258,0.37128168,1.609679612
104,1.048752505,1.073584467,0.398189692,0.474431983,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536801,0.093436258,0.37128168,1.609679612
105,1.048752505,1.073584467,0.398189692,0.474431983,0.443588533,0.894547725,0.537822397,0.46907692,0.448244988,0.097536801,0.093436258,0.37128168,1.609679612
106,1.048718757,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097534299,0.093419538,0.371241914,1.609579262
107,1.048718757,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097534299,0.093419538,0.371241914,1.609579262
108,1.048718756,1.073572079,0.398221133,0.474486279,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534299,0.093419538,0.371241914,1.609579262
109,1.048718756,1.073572079,0.398221133,0.474486279,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534299,0.093419538,0.371241914,1.609579262
110,1.048718754,1.073572069,0.398221133,0.474486289,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534299,0.093419538,0.371241914,1.609579262
111,1.048718754,1.073572069,0.398221133,0.474486289,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534299,0.093419538,0.371241914,1.609579262
112,1.048718754,1.073572069,0.398221133,0.474486279,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534309,0.093419538,0.371241914,1.609579262
113,1.048718754,1.073572069,0.398221133,0.474486279,0.443554557,0.894590987,0.537762704,0.469044048,0.44824429,0.097534309,0.093419538,0.371241914,1.609579262
114,1.048478032,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097530502,0.093330446,0.37103918,1.608829578
115,1.048478032,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097530502,0.093330446,0.37103918,1.608829578
116,1.048478032,1.073506204,0.398357777,0.474954432,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330446,0.37103918,1.608829578
117,1.048478032,1.073506204,0.398357777,0.474954432,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330446,0.37103918,1.608829578
118,1.048478029,1.073506194,0.398357777,0.474954442,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330446,0.37103918,1.608829578
119,1.048478029,1.073506194,0.398357777,0.474954442,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330446,0.37103918,1.608829578
120,1.048478022,1.073506194,0.398357777,0.474954432,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330456,0.37103918,1.608829578
121,1.048478022,1.073506194,0.398357777,0.474954432,0.443255455,0.89491453,0.537342603,0.468771251,0.44825539,0.097530502,0.093330456,0.37103918,1.608829578
122,1.048199465,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097528115,0.093287158,0.370978331,1.60806185
123,1.048199465,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097528115,0.093287158,0.370978331,1.60806185
124,1.048199463,1.073478606,0.398356066,0.475525435,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528115,0.093287158,0.370978331,1.60806185
125,1.048199463,1.073478606,0.398356066,0.475525435,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528115,0.093287158,0.370978331,1.60806185
126,1.048199463,1.073478606,0.398356066,0.475525425,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528125,0.093287158,0.370978331,1.60806185
127,1.048199463,1.073478606,0.398356066,0.475525425,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528125,0.093287158,0.370978331,1.60806185
128,1.048199448,1.073478606,0.398356066,0.475525425,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528115,0.093287168,0.370978331,1.60806185
129,1.048199448,1.073478606,0.398356066,0.475525425,0.442883437,0.895250532,0.536947757,0.468453076,0.448290144,0.097528115,0.093287168,0.370978331,1.60806185
130,1.047746667,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097513515,0.093304025,0.371218148,1.606940573
131,1.047746667,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097513515,0.093304025,0.371218148,1.606940573
132,1.047746666,1.073500136,0.398139996,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218148,1.606940573
133,1.047746666,1.073500136,0.398139996,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218148,1.606940573
134,1.047746665,1.073500136,0.398139986,0.476501341,0.442235412,0.895786015,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218148,1.606940573
135,1.047746665,1.073500136,0.398139986,0.476501341,0.442235412,0.895786015,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218148,1.606940573
136,1.047746661,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513525,0.093304025,0.371218148,1.606940573
137,1.047746661,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513525,0.093304025,0.371218148,1.606940573
138,1.047746653,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304035,0.371218148,1.606940573
139,1.047746653,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304035,0.371218148,1.606940573
140,1.04774551,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218158,1.606940573
141,1.04774551,1.073500136,0.398139986,0.476501341,0.442235412,0.895786005,0.536406623,0.46793458,0.448375982,0.097513515,0.093304025,0.371218158,1.606940573
142,1.047373949,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097519033,0.093318307,0.371769321,1.605993789
143,1.047373949,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097519033,0.093318307,0.371769321,1.605993789
144,1.047373948,1.0734705,0.398141953,0.477226285,0.441753626,0.896425057,0.53581098,0.467574611,0.448414417,0.097519033,0.093318307,0.371769321,1.605993789
145,1.047373948,1.0734705,0.398141953,0.477226285,0.441753626,0.896425057,0.53581098,0.467574611,0.448414417,0.097519033,0.093318307,0.371769321,1.605993789
146,1.047373947,1.0734705,0.398141943,0.477226285,0.441753626,0.896425067,0.53581098,0.467574611,0.448414417,0.097519033,0.093318307,0.371769321,1.605993789
147,1.047373947,1.0734705,0.398141943,0.477226285,0.441753626,0.896425067,0.53581098,0.467574611,0.448414417,0.097519033,0.093318307,0.371769321,1.605993789
148,1.047373536,1.0734705,0.398141943,0.477226285,0.441753626,0.896425057,0.53581098,0.467574611,0.448414417,0.097519043,0.093318307,0.371769321,1.605993789
149,1.047373536,1.0734705,0.398141943,0.477226285,0.441753626,0.896425057,0.53581098,0.467574611,0.448414417,0.097519043,0.093318307,0.371769321,1.605993789
150,1.047326785,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097544475,0.093310426,0.372019751,1.606520554
151,1.047326785,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097544475,0.093310426,0.372019751,1.606520554
152,1.047326784,1.073410604,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019751,1.606520554
153,1.047326784,1.073410604,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019751,1.606520554
154,1.047326783,1.073410594,0.398435493,0.476664618,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019751,1.606520554
155,1.047326783,1.073410594,0.398435493,0.476664618,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019751,1.606520554
156,1.047326782,1.073410594,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310436,0.372019751,1.606520554
157,1.047326782,1.073410594,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310436,0.372019751,1.606520554
158,1.047326367,1.073410594,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019761,1.606520554
159,1.047326367,1.073410594,0.398435493,0.476664608,0.442126162,0.896368135,0.535920744,0.467899253,0.448338637,0.097544475,0.093310426,0.372019761,1.606520554
160,1.047091281,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097489318,0.093345375,0.372333304,1.606266417
161,1.047091281,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097489318,0.093345375,0.372333304,1.606266417
162,1.04709128,1.073444993,0.398306373,0.476949985,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
163,1.04709128,1.073444993,0.398306373,0.476949985,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
164,1.04709128,1.073444983,0.398306373,0.476949995,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
165,1.04709128,1.073444983,0.398306373,0.476949995,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
166,1.047091279,1.073444983,0.398306373,0.476949985,0.441942886,0.896561557,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
167,1.047091279,1.073444983,0.398306373,0.476949985,0.441942886,0.896561557,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333304,1.606266417
168,1.047091278,1.073444983,0.398306373,0.476949985,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333314,1.606266417
169,1.047091278,1.073444983,0.398306373,0.476949985,0.441942886,0.896561547,0.535784583,0.467771277,0.448365903,0.097489318,0.093345375,0.372333314,1.606266417
170,1.046944928,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097450753,0.093356687,0.37267574,1.605856534
171,1.046944928,1.079021251,0.390467586,0.483748595,0.44819001,0.913259296,0.514979296,0.464889241,0.446268031,0.097450753,0.093356687,0.37267574,1.605856534
172,1.046944928,1.073445321,0.39828249,0.477288794,0.441730805,0.896875668,0.535514801,0.467616622,0.448379936,0.097450753,0.093356687,0.37267574,1.605856534
