,index,score,a,a,a,a,k,k,k,k,b,b,u,u,u,u,n
,,0,0,1,2,3,0,1,2,3,0,1,0,1,2,3,0
,,,,,,,,,,,,,,,,,
0,27,1.50332534261,1.32254109963,0.613754454184,0.470700787466,0.693548111214,1.2471146387,1.45110908361,0.69857452212,0.772510338023,0.356665548152,0.114168227287,0.27261567831,0.27261567831,0.27261567831,0.27261567831,1.38986170941
1,27,1.28703884338,1.44787387586,0.658249162026,1.00244163661,1.09861015045,1.40040541885,1.00360189997,0.989914724011,1.43342081953,0.267749950031,0.127267361525,0.393977446171,0.393977446171,0.393977446171,0.393977446171,1.17360898551
2,23,1.35445723793,1.21584590402,0.595839046945,1.14640347611,1.11305631513,1.13080585066,0.564199522783,0.487234315161,0.608490948324,0.0518003173009,0.114803153872,0.400217472232,0.400217472232,0.400217472232,0.400217472232,1.30401236469
3,25,1.33700979598,1.08727371544,0.781589272301,0.998398869033,0.952603643175,0.931836458223,0.672657523135,0.382465793127,0.623735762661,0.0967314316897,0.0978542619064,0.366529285062,0.366529285062,0.366529285062,0.366529285062,1.31942852952
4,33,1.22708679591,1.39376229093,0.974064492963,0.987664236191,1.12000646631,0.948658899199,0.942507584633,0.730447914724,0.863737845654,0.179567046655,0.120844095037,0.417957799461,0.417957799461,0.417957799461,0.417957799461,1.24911443841
5,33,1.39664141694,1.02410714143,0.514118628624,1.16581592004,1.39089898791,0.630837086457,0.29329234954,0.520115170935,0.949206872537,0.334569603958,0.097745385263,0.356508098555,0.356508098555,0.356508098555,0.356508098555,1.40183261222
6,25,1.45084226539,1.49057110568,0.939885277922,1.13745762484,0.822233618531,0.87256030732,0.575174253623,0.535031863386,0.656289686379,0.129818654104,0.136390596744,0.42981675846,0.42981675846,0.42981675846,0.42981675846,1.38555958521
7,19,1.61591304802,1.36801259093,0.794161010135,0.947743016297,0.980452563319,0.834850205731,0.508061493761,0.338514556272,0.622813888529,0.225925735781,0.129613497723,0.468251541388,0.468251541388,0.468251541388,0.468251541388,1.36434069364
8,27,1.16084467712,1.3408202513,0.52673890641,0.875217467138,1.22434629909,1.22406705601,0.578614689497,0.502847703326,0.984006710024,0.286965957746,0.124889554866,0.338569700148,0.338569700148,0.338569700148,0.338569700148,1.46007182575
9,35,1.32228576091,1.1201891406,0.5365443824,1.09837821557,1.26716776757,1.2634312005,0.685040581288,0.64324891567,1.23533058533,0.389078519466,0.0972974274354,0.347306761934,0.347306761934,0.347306761934,0.347306761934,1.2279151167
10,29,1.116706187,1.33076749847,0.875681188691,1.10188278883,1.47615458927,0.781455665168,0.697731293877,0.608393302726,0.729783440907,0.0741380827115,0.120090068647,0.488059928,0.488059928,0.488059928,0.488059928,1.24682212993
11,17,1.19291601623,1.35856810773,0.620873418122,0.830731221722,0.790859086291,1.17871020576,0.94111367604,0.921617392441,1.06079918166,0.37818723624,0.129192302081,0.32480721969,0.32480721969,0.32480721969,0.32480721969,1.32741698227
12,35,1.2219790648,0.945272911627,0.326023005456,0.708990310923,1.29693933133,1.15126324368,0.380973764676,0.679008234781,1.3740458866,0.195275298838,0.0849343435097,0.31875646153,0.31875646153,0.31875646153,0.31875646153,1.37676691887
13,33,1.19837999975,1.48679887729,0.449079511994,0.696421616797,0.781446630442,1.35579144938,0.663949803574,1.16939698017,1.4384644074,0.173925189349,0.134121274163,0.337289452607,0.337289452607,0.337289452607,0.337289452607,1.4104783327
14,19,1.57806418326,1.25818512326,0.875523512891,1.4836753808,0.77542776374,0.710106712414,0.562258011971,1.06692098349,0.631188473161,0.187790538386,0.119272767077,0.446067318536,0.446067318536,0.446067318536,0.446067318536,1.27779617851
15,25,1.51777493049,1.39213729501,0.930761142236,1.24283994747,1.45570637506,1.03908511614,1.03928070041,1.1225067169,1.21735311166,0.317538401836,0.114450320296,0.40937599234,0.40937599234,0.40937599234,0.40937599234,1.09708202963
16,27,1.16213890578,0.713187717674,0.266088994304,0.552191017676,1.12942801896,0.900304065382,0.263324087813,0.323457277091,1.18854776788,0.203976837536,0.0632868258126,0.200870253971,0.200870253971,0.200870253971,0.200870253971,1.45603626001
17,29,1.31530264551,1.48513544901,1.41089607069,1.01183567724,1.33825136132,0.917996861982,1.38555028559,0.611039487461,0.993365138297,0.271435514775,0.129828799962,0.453150451074,0.453150451074,0.453150451074,0.453150451074,1.21066762295
18,27,1.26165121402,1.39013243041,0.756339671461,1.31917947586,1.21683868491,0.984098002605,0.632124370085,0.794360747383,0.687866158546,0.121729580943,0.126880998587,0.50204096445,0.50204096445,0.50204096445,0.50204096445,1.22829096454
19,31,1.35568917923,1.31591652917,0.792246082237,0.944400192664,0.963636892876,0.994086403498,1.11444315651,0.876935025772,1.07405154987,0.341463665505,0.122435393063,0.346487039643,0.346487039643,0.346487039643,0.346487039643,1.21243623291
20,39,1.50849632304,1.23911013421,0.402166147373,0.874036935506,0.890327407742,1.29931434209,0.518693420016,0.959551963664,0.865992802811,0.0750933737983,0.116568339799,0.345160277586,0.345160277586,0.345160277586,0.345160277586,1.48746499061
21,35,1.09864403257,1.0422501402,0.41562542103,0.772740290047,0.818426911688,1.11420670623,0.401354026819,0.565579614568,1.02187748192,0.200903139553,0.0895933013403,0.28003150011,0.28003150011,0.28003150011,0.28003150011,1.36921456806
22,35,1.23857941999,1.36819822231,0.826174794377,1.0749598082,1.32032277059,0.72933183504,0.40104503589,0.337441432206,0.72874848879,0.308834414025,0.126463218568,0.458841342306,0.458841342306,0.458841342306,0.458841342306,1.39941219019
23,35,1.35581488671,1.08357866769,0.272229378889,0.492937750319,0.605779902328,1.03238793548,0.221802863635,0.321588574384,0.37558444025,0.0471093476026,0.105412832024,0.251331832055,0.251331832055,0.251331832055,0.251331832055,1.85338271971
24,25,1.52060547019,0.893928871085,0.40548627126,0.736207942134,1.01724239252,0.917002121602,0.597104358542,0.883207528486,1.13046771144,0.240704752732,0.0848076482997,0.275365502087,0.275365502087,0.275365502087,0.275365502087,1.43082110056
25,27,1.51302645323,1.15134332835,0.806637717105,0.635784452154,0.921419700813,0.831108718717,1.09716100426,0.622538984537,1.25210241283,0.312741696958,0.105367211002,0.307547904136,0.307547904136,0.307547904136,0.307547904136,1.39339844481
26,21,1.16248107187,1.40732479503,0.399674341793,0.750088638523,0.899891001402,1.24370306814,0.486138426887,0.858747092425,0.775699749483,0.13190982891,0.126652941791,0.375658916244,0.375658916244,0.375658916244,0.375658916244,1.44033940568
27,35,1.23176050122,1.437769246,0.548097298371,1.09593107809,1.09901988483,1.20444637118,0.757344752095,0.932610935362,0.944751014141,0.0782353940955,0.131382700087,0.3840763949,0.3840763949,0.3840763949,0.3840763949,1.30687569547
28,29,1.16194322893,1.24503132386,0.416139068845,0.454713430804,0.695605160034,1.33233198072,0.884380658006,0.762612058848,1.39638047867,0.0734946615484,0.108502992932,0.242507602141,0.242507602141,0.242507602141,0.242507602141,1.36650621071
29,17,1.47317625192,1.01860114206,0.524388775203,1.07937463381,1.14385537998,0.808138798951,0.501980591529,1.16651517562,1.13960676362,0.27084399523,0.0958053555663,0.308339412709,0.308339412709,0.308339412709,0.308339412709,1.28624251333
30,29,1.2800056247,1.34846172424,0.5245329959,0.809928035735,0.948354122762,1.41557149856,0.830303183829,0.637261965044,0.737104944216,0.322076295137,0.114982281537,0.343450194839,0.343450194839,0.343450194839,0.343450194839,1.20422541513
31,37,1.15344029893,1.30574990279,0.522545329664,0.687930608972,1.22281789012,1.33353142715,0.70297037421,0.445441378866,1.14238154311,0.357235573741,0.114666669668,0.380607289162,0.380607289162,0.380607289162,0.380607289162,1.38826598424
32,761,0.639179337863,1.3685595777,0.307941892103,0.519291046746,0.734493610067,1.26631030033,0.258628277305,0.299795595554,0.55184084061,0.298800133388,0.122727935005,0.308566742216,0.308566742216,0.308566742216,0.308566742216,1.81222918822
33,593,0.639179330452,1.41345847975,0.314947149379,0.531093277226,0.751093586708,1.28898494763,0.263293825841,0.305255073416,0.561757914616,0.114378220902,0.126754746796,0.315569794753,0.315569794753,0.315569794753,0.315569794753,1.81219502543
34,649,0.639179327157,1.47006088808,0.314216629862,0.529865440399,0.749412556955,1.3898481365,0.283873627418,0.32908144925,0.6056841441,0.0735353694874,0.131830581093,0.314848717928,0.314848717928,0.314848717928,0.314848717928,1.81221888154
35,745,0.639179398535,1.43128410152,0.350397013529,0.590895885078,0.835308154174,1.08644635032,0.221812763918,0.257173295987,0.473015393323,0.390138089272,0.12835398367,0.351138627057,0.351138627057,0.351138627057,0.351138627057,1.81248899797
36,603,0.639179325779,1.49992482609,0.332757475172,0.561153649505,0.793727125609,1.29916341792,0.265340182149,0.307619696513,0.566242192602,0.19995368519,0.134508621617,0.333433471934,0.333433471934,0.333433471934,0.333433471934,1.8122161108
37,657,0.639179325919,1.49878582946,0.394992867845,0.6660897369,0.94215427546,0.950913135443,0.194230272766,0.225176117994,0.414477364343,0.294194353556,0.134406232421,0.39578528745,0.39578528745,0.39578528745,0.39578528745,1.81218186946
38,517,0.639179332462,1.42888020422,0.343346928328,0.578968913987,0.818919266918,1.12404862698,0.229575583223,0.266147250266,0.489889672075,0.298166762631,0.128138032909,0.344038378154,0.344038378154,0.344038378154,0.344038378154,1.81229440048
39,629,0.639179335777,1.37302389082,0.337233850679,0.568673266605,0.804247226394,1.0803779111,0.220678908474,0.25584315965,0.470846059068,0.335635504342,0.123128683739,0.337904928288,0.337904928288,0.337904928288,0.337904928288,1.81221003979
40,553,0.639179325211,1.4321076279,0.39846065718,0.671936416016,0.950408398282,0.861892712947,0.176049356351,0.204100195055,0.375677718643,0.296616529498,0.128426903583,0.399256445291,0.399256445291,0.399256445291,0.399256445291,1.81218187757
41,677,0.63917932482,1.22431543934,0.256189217547,0.432019641118,0.61103541746,1.44436038775,0.295003825205,0.342003984369,0.629465401847,0.0641758769689,0.109793071444,0.256706013523,0.256706013523,0.256706013523,0.256706013523,1.81223104876
42,657,0.63917934882,1.5,0.326296785074,0.550231804604,0.77836940644,1.34603705774,0.274874571522,0.318683373662,0.586682964543,0.256684161177,0.134516136673,0.326972889046,0.326972889046,0.326972889046,0.326972889046,1.81236927096
43,791,0.639179324882,1.49233370645,0.327304035263,0.551948094695,0.780701902561,1.32641282333,0.270914386645,0.314084534651,0.578134885446,0.188732982308,0.133828137809,0.327963117042,0.327963117042,0.327963117042,0.327963117042,1.81221548689
44,577,0.639179328639,1.48986221202,0.316803606723,0.53423590184,0.755698283686,1.40288945013,0.286541515282,0.332211104966,0.611524811988,0.357396249306,0.133606583233,0.317443432451,0.317443432451,0.317443432451,0.317443432451,1.8122192912
45,799,0.639179330435,1.5,0.330079864608,0.55664573019,0.787340405581,1.31850763772,0.269309337346,0.31223619536,0.574698742697,0.338690270044,0.134515829989,0.330743551094,0.330743551094,0.330743551094,0.330743551094,1.81217443459
46,571,0.639179341733,1.42493316166,0.357511951676,0.602946969338,0.853006467467,1.03951415795,0.212299946464,0.246144218764,0.453200503955,0.157469290713,0.127783193204,0.358252184101,0.358252184101,0.358252184101,0.358252184101,1.81215758267
47,591,0.639179328191,1.44837288514,0.308056628085,0.519486822377,0.734706478631,1.40234543244,0.286440834803,0.332096568898,0.611189980207,0.100611747107,0.129885561556,0.308669542475,0.308669542475,0.308669542475,0.308669542475,1.8121856539
48,761,0.639179327321,1.2279973951,0.256719001012,0.432907290735,0.612278042192,1.44685698539,0.295520994383,0.34259626431,0.630529727779,0.369467818534,0.110123512701,0.257233206515,0.257233206515,0.257233206515,0.257233206515,1.81223304691
49,573,0.639179326132,1.46034053618,0.369550097209,0.623199279061,0.881444028916,1.02344642004,0.209023130283,0.242338364932,0.446044391303,0.189655368181,0.130958764875,0.370303028056,0.370303028056,0.370303028056,0.370303028056,1.8122298047
50,771,0.639179326965,1.4999994112,0.362076002197,0.610595549747,0.86356583196,1.11494861418,0.227718891041,0.264004666049,0.485882914351,0.284047174904,0.134515662162,0.362808545603,0.362808545603,0.362808545603,0.362808545603,1.81221496121
51,881,0.639179325259,1.49990886961,0.33326577158,0.561995194538,0.7949028055,1.29551099136,0.264594499399,0.306751793518,0.56462430723,0.162263321025,0.134507242738,0.333940385484,0.333940385484,0.333940385484,0.333940385484,1.81224484019
52,721,0.639179344832,1.19318554479,0.248625416876,0.419213498979,0.592921427703,1.45548734058,0.297310863581,0.344611973994,0.634296566531,0.161897385224,0.107000928436,0.24911136869,0.24911136869,0.24911136869,0.24911136869,1.81225967293
