,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1.41760712585,1.01928239651,0.453200099868,0.612341541963,0.595408501652,0.69793230926,0.427059927654,0.455632092053,0.463741140962,0.0952855184307,0.0874496524791,0.423316723952,0.423316723952,0.423316723952,0.423316723952,1.5141425746
1,1.41760871748,1.01939960261,0.546619945168,0.738599684665,0.718428786781,0.52670140143,0.323010768966,0.344798504523,0.351138985471,0.0952980492001,0.0874570945658,0.510170890887,0.510170890887,0.510170890887,0.510170890887,1.51306247484
2,1.41760775791,1.01938532313,0.542630647099,0.733085454676,0.712954420024,0.53271285682,0.32681074292,0.348769072022,0.355100464079,0.0952980044872,0.0874568016172,0.506352065233,0.506352065233,0.506352065233,0.506352065233,1.51302197658
3,1.41761160031,1.01957383653,0.318415705021,0.429255359889,0.416764138779,1.19587221452,0.735265037852,0.781747958951,0.793731629258,0.0953168918292,0.0874770220449,0.29667742036,0.29667742036,0.29667742036,0.29667742036,1.5133088339
4,1.41760892617,1.0193900355,0.554078848093,0.74844374026,0.727695651527,0.516260997753,0.316799686911,0.338059567799,0.344126602553,0.0952974233022,0.087455763789,0.516944613115,0.516944613115,0.516944613115,0.516944613115,1.51294763241
5,1.41760555018,1.01932857525,0.442840061813,0.59874459687,0.582048194468,0.72437667826,0.444376724116,0.475077303115,0.483445633767,0.0952980549026,0.0874457974147,0.413314247839,0.413314247839,0.413314247839,0.413314247839,1.51268038253
6,1.41760226457,1.01935829974,0.416127983945,0.562191606756,0.546844789265,0.795905748374,0.488259665642,0.521040329014,0.53063865779,0.095296547814,0.0874549681403,0.388322104342,0.388322104342,0.388322104342,0.388322104342,1.51303006736
7,1.41760848756,1.01934787484,0.502724708418,0.679222987862,0.659985744783,0.597821161399,0.366696451211,0.391507648384,0.397959187522,0.0952965152014,0.0874545266458,0.469130885631,0.469130885631,0.469130885631,0.469130885631,1.51315175509
8,1.4176073682,1.01942808065,0.468837249372,0.633939739814,0.617302604375,0.663294810499,0.406074087227,0.433906048552,0.442689696869,0.0952995482237,0.0874621199928,0.437937527137,0.437937527137,0.437937527137,0.437937527137,1.51349745777
9,1.41764543097,1.01962428642,0.368612337038,0.499263767362,0.487242230672,0.957862563082,0.58902091081,0.632276047095,0.646999585045,0.0953177840135,0.0874689180164,0.344007648581,0.344007648581,0.344007648581,0.344007648581,1.51040151928
10,1.41760376726,1.01930305841,0.43215791062,0.583900033074,0.567826953959,0.751264284687,0.460571779947,0.491517750694,0.500359942741,0.0952905241009,0.0874494999512,0.403390313263,0.403390313263,0.403390313263,0.403390313263,1.51326080698
11,1.41760755294,1.01928271044,0.302374288716,0.409067859426,0.397970034625,1.28872824711,0.790057475827,0.846298246606,0.861953839985,0.0952924384426,0.0874503708467,0.282362785344,0.282362785344,0.282362785344,0.282362785344,1.51272651477
12,1.41760783536,1.01943673179,0.535111406725,0.722993707406,0.703300656438,0.544046961246,0.333669291056,0.356113032703,0.362726791094,0.0952996056834,0.0874587075002,0.499396664354,0.499396664354,0.499396664354,0.499396664354,1.51303099322
13,1.41760201358,1.01939866924,0.426380881204,0.575937777254,0.56004292124,0.767372439875,0.470913412628,0.502451169198,0.511416136938,0.0952995263437,0.0874579972999,0.39781817135,0.39781817135,0.39781817135,0.39781817135,1.51298738521
14,1.41796694933,1.02171273898,0.42905333338,0.574937556756,0.56021407276,0.782736763039,0.496006002329,0.524838571212,0.536042345943,0.0954939078242,0.0876219771817,0.394715553553,0.394715553553,0.394715553553,0.394715553553,1.5019968625
15,1.41970787598,1.02196912979,0.294014674142,0.404356621953,0.411013439235,1.34921360576,0.820973925681,0.88690729334,0.969330637506,0.0953921030238,0.087552965589,0.277145410226,0.277145410226,0.277145410226,0.277145410226,1.50186363423
