,score,a,a,a,a,k,k,k,k,b,b,u,u,u,u,n
,0,0,1,2,3,0,1,2,3,0,1,0,1,2,3,0
,,,,,,,,,,,,,,,,
0,14.3332550961,0.979328251872,1.02615046332,0.683960140459,1.05592810198,0.69846517976,1.31785035142,1.12709888054,1.49696810473,0.0635982421476,0.100092046747,0.242125898831,0.242125898831,0.242125898831,0.242125898831,1.24698627799
1,14.3332550961,0.979328251872,1.02615046332,0.683960140459,1.05592810198,0.69846517976,1.31785035142,1.12709888054,1.49696810473,0.0635982421476,0.100092046747,0.242125898831,0.242125898831,0.242125898831,0.242125898831,1.24698627799
2,9.93539685843,0.620526108178,0.977076054435,1.4822240716,1.34647082327,0.360291331768,1.20111481936,0.607718046871,0.485607631474,0.101671853854,0.0802893170087,0.599365112974,0.599365112974,0.599365112974,0.599365112974,1.17109986477
3,9.93539685843,0.620526108178,0.977076054435,1.4822240716,1.34647082327,0.360291331768,1.20111481936,0.607718046871,0.485607631474,0.101671853854,0.0802893170087,0.599365112974,0.599365112974,0.599365112974,0.599365112974,1.17109986477
4,7.49457095189,0.810348020524,1.4704794019,1.45088345399,0.388957316466,1.01882822106,0.757131508694,0.288690732875,0.13248270796,0.114862381624,0.071518896567,0.811958872385,0.811958872385,0.811958872385,0.811958872385,1.32324438042
5,7.49457095189,0.810348020524,1.4704794019,1.45088345399,0.388957316466,1.01882822106,0.757131508694,0.288690732875,0.13248270796,0.114862381624,0.071518896567,0.811958872385,0.811958872385,0.811958872385,0.811958872385,1.32324438042
6,6.78273163464,0.752392324328,0.165529911504,0.334081431804,1.04593099916,0.576542512903,0.292305917173,0.871246260845,1.16096568078,0.0700419802061,0.061980600502,0.216530380534,0.216530380534,0.216530380534,0.216530380534,1.74504783849
7,6.78273163464,0.752392324328,0.165529911504,0.334081431804,1.04593099916,0.576542512903,0.292305917173,0.871246260845,1.16096568078,0.0700419802061,0.061980600502,0.216530380534,0.216530380534,0.216530380534,0.216530380534,1.74504783849
8,5.72163683323,0.952848024407,0.491618636617,0.378980372258,0.456191943342,0.645641462796,1.07742192707,0.726795386777,1.01590342012,0.0507479462486,0.0765383291163,0.557806514446,0.557806514446,0.557806514446,0.557806514446,1.23686896245
9,5.72163683323,0.952848024407,0.491618636617,0.378980372258,0.456191943342,0.645641462796,1.07742192707,0.726795386777,1.01590342012,0.0507479462486,0.0765383291163,0.557806514446,0.557806514446,0.557806514446,0.557806514446,1.23686896245
10,5.05799850788,1.46067413849,0.554800660722,0.948592526479,0.273276383256,1.20777542283,0.542889004929,1.25064079453,0.905102410559,0.0358123614225,0.118870617648,0.696786647082,0.696786647082,0.696786647082,0.696786647082,1.42122559438
11,5.05799850788,1.46067413849,0.554800660722,0.948592526479,0.273276383256,1.20777542283,0.542889004929,1.25064079453,0.905102410559,0.0358123614225,0.118870617648,0.696786647082,0.696786647082,0.696786647082,0.696786647082,1.42122559438
12,4.84782977147,1.21807598766,0.657150353748,1.31367731105,1.3773638105,1.30567120201,0.496648957381,0.519934081287,0.818984299175,0.0999950905503,0.110902309191,0.552366102041,0.552366102041,0.552366102041,0.552366102041,1.54997791725
13,4.84782977147,1.21807598766,0.657150353748,1.31367731105,1.3773638105,1.30567120201,0.496648957381,0.519934081287,0.818984299175,0.0999950905503,0.110902309191,0.552366102041,0.552366102041,0.552366102041,0.552366102041,1.54997791725
14,3.22092477049,1.09081177123,0.925490763798,1.47628061469,1.4377201065,0.396560295479,0.762737083689,1.2109003888,0.57486659006,0.0916928481571,0.108584536729,0.981127203212,0.981127203212,0.981127203212,0.981127203212,1.33459021689
15,3.22092477049,1.09081177123,0.925490763798,1.47628061469,1.4377201065,0.396560295479,0.762737083689,1.2109003888,0.57486659006,0.0916928481571,0.108584536729,0.981127203212,0.981127203212,0.981127203212,0.981127203212,1.33459021689
16,1.86376106133,1.42684507348,0.888614414459,1.19126737162,1.21793695711,0.207466791332,0.149769366721,1.08006966276,1.03070342209,0.0676199778172,0.12993534009,0.883291943913,0.883291943913,0.883291943913,0.883291943913,1.55836001838
17,1.86376106133,1.42684507348,0.888614414459,1.19126737162,1.21793695711,0.207466791332,0.149769366721,1.08006966276,1.03070342209,0.0676199778172,0.12993534009,0.883291943913,0.883291943913,0.883291943913,0.883291943913,1.55836001838
18,1.03378414852,1.30840820465,0.499670085175,0.985125954934,1.14929860264,0.812818583715,0.547251653211,1.07887666176,1.25242252128,0.0359793319846,0.118436713224,0.602916328723,0.602916328723,0.602916328723,0.602916328723,1.38892775353
19,1.03378414852,1.30840820465,0.499670085175,0.985125954934,1.14929860264,0.812818583715,0.547251653211,1.07887666176,1.25242252128,0.0359793319846,0.118436713224,0.602916328723,0.602916328723,0.602916328723,0.602916328723,1.38892775353
20,1.0315035174,1.28327522312,0.979409376726,1.01741120665,0.689805384813,0.508509244027,0.574617530994,1.20296927532,0.895157419661,0.101722522094,0.108717750688,0.675890577797,0.675890577797,0.675890577797,0.675890577797,1.28415788265
21,1.0315035174,1.28327522312,0.979409376726,1.01741120665,0.689805384813,0.508509244027,0.574617530994,1.20296927532,0.895157419661,0.101722522094,0.108717750688,0.675890577797,0.675890577797,0.675890577797,0.675890577797,1.28415788265
22,0.788640607603,1.27381328677,1.01515933771,1.12383199715,0.947759595176,0.497012076176,0.540578402082,0.788927550732,0.771526900543,0.102214512401,0.109725438086,0.796905295122,0.796905295122,0.796905295122,0.796905295122,1.31766307874
23,0.788640607603,1.27381328677,1.01515933771,1.12383199715,0.947759595176,0.497012076176,0.540578402082,0.788927550732,0.771526900543,0.102214512401,0.109725438086,0.796905295122,0.796905295122,0.796905295122,0.796905295122,1.31766307874
24,0.711015557553,1.34576228554,1.03933113516,1.2584191331,1.47367627389,0.389902353202,0.462694579165,0.72538973581,0.824657465255,0.0779032218621,0.117825062975,0.72920448261,0.72920448261,0.72920448261,0.72920448261,1.41363258702
25,0.711015557553,1.34576228554,1.03933113516,1.2584191331,1.47367627389,0.389902353202,0.462694579165,0.72538973581,0.824657465255,0.0779032218621,0.117825062975,0.72920448261,0.72920448261,0.72920448261,0.72920448261,1.41363258702
26,0.647164898799,1.38498067978,1.06816492685,1.21095482039,1.48461839446,0.417840467091,0.405136287718,0.463003986181,0.574930225722,0.111730213177,0.117488462293,0.871119543897,0.871119543897,0.871119543897,0.871119543897,1.30396009882
27,0.647164898799,1.38498067978,1.06816492685,1.21095482039,1.48461839446,0.417840467091,0.405136287718,0.463003986181,0.574930225722,0.111730213177,0.117488462293,0.871119543897,0.871119543897,0.871119543897,0.871119543897,1.30396009882
28,0.601352318103,1.49658440683,1.15994007047,0.894642624288,1.17177451252,0.532576282425,0.806890326695,0.443867486511,0.680144578247,0.101687566445,0.127531913955,0.661726587063,0.661726587063,0.661726587063,0.661726587063,1.43590358255
29,0.601352318103,1.49658440683,1.15994007047,0.894642624288,1.17177451252,0.532576282425,0.806890326695,0.443867486511,0.680144578247,0.101687566445,0.127531913955,0.661726587063,0.661726587063,0.661726587063,0.661726587063,1.43590358255
30,0.598572617626,1.29681083184,0.871219522344,0.848575716843,1.32040631739,0.566084696954,0.763364924083,0.518535962606,0.768999949246,0.101504379977,0.115887179638,0.658043390208,0.658043390208,0.658043390208,0.658043390208,1.37460487672
31,0.598572617626,1.29681083184,0.871219522344,0.848575716843,1.32040631739,0.566084696954,0.763364924083,0.518535962606,0.768999949246,0.101504379977,0.115887179638,0.658043390208,0.658043390208,0.658043390208,0.658043390208,1.37460487672
32,0.527547774451,1.16734266639,0.996361553501,0.935684143986,1.28632489045,0.393926152416,0.411621764102,0.250149761231,0.379286653103,0.0417116232434,0.105151292868,0.76458800063,0.76458800063,0.76458800063,0.76458800063,1.45321827226
33,0.527547774451,1.16734266639,0.996361553501,0.935684143986,1.28632489045,0.393926152416,0.411621764102,0.250149761231,0.379286653103,0.0417116232434,0.105151292868,0.76458800063,0.76458800063,0.76458800063,0.76458800063,1.45321827226
34,0.437356044199,1.45658866183,0.61230661259,0.794575380332,1.23197354336,0.455478770173,0.161555840351,0.247854186299,0.596289206811,0.100539680348,0.123320152253,0.66745320299,0.66745320299,0.66745320299,0.66745320299,1.7208340847
35,0.437356044199,1.45658866183,0.61230661259,0.794575380332,1.23197354336,0.455478770173,0.161555840351,0.247854186299,0.596289206811,0.100539680348,0.123320152253,0.66745320299,0.66745320299,0.66745320299,0.66745320299,1.7208340847
36,0.410219672011,1.32729154277,0.805126892445,0.590570270247,0.777218477093,0.4219846886,0.439935915113,0.239306463705,0.368353438464,0.0688231786383,0.113768013642,0.587565522423,0.587565522423,0.587565522423,0.587565522423,1.58515126753
37,0.410219672011,1.32729154277,0.805126892445,0.590570270247,0.777218477093,0.4219846886,0.439935915113,0.239306463705,0.368353438464,0.0688231786383,0.113768013642,0.587565522423,0.587565522423,0.587565522423,0.587565522423,1.58515126753
38,0.40930347177,1.42829199549,0.94190445056,0.649939474632,0.79863898072,0.529913402922,0.633546270732,0.241258259076,0.337340040142,0.105106835014,0.124247936888,0.614012930405,0.614012930405,0.614012930405,0.614012930405,1.58733346727
39,0.40930347177,1.42829199549,0.94190445056,0.649939474632,0.79863898072,0.529913402922,0.633546270732,0.241258259076,0.337340040142,0.105106835014,0.124247936888,0.614012930405,0.614012930405,0.614012930405,0.614012930405,1.58733346727
40,0.396478408674,1.35781835674,0.98012166601,0.932490311543,0.643023812962,0.451495543728,0.401277487369,0.387697708911,0.210764049023,0.0758217631764,0.113578477046,0.757944990638,0.757944990638,0.757944990638,0.757944990638,1.47945841549
41,0.396478408674,1.35781835674,0.98012166601,0.932490311543,0.643023812962,0.451495543728,0.401277487369,0.387697708911,0.210764049023,0.0758217631764,0.113578477046,0.757944990638,0.757944990638,0.757944990638,0.757944990638,1.47945841549
42,0.365028049168,1.42469190397,0.860755614025,1.11303679137,1.03167162045,0.419687527024,0.339032670494,0.500225333213,0.415251557267,0.0395614971255,0.122774163297,0.790044891047,0.790044891047,0.790044891047,0.790044891047,1.44235134852
43,0.365028049168,1.42469190397,0.860755614025,1.11303679137,1.03167162045,0.419687527024,0.339032670494,0.500225333213,0.415251557267,0.0395614971255,0.122774163297,0.790044891047,0.790044891047,0.790044891047,0.790044891047,1.44235134852
44,0.352392954775,1.45031834715,0.922988431565,1.01739219576,1.26384916302,0.388510512505,0.305765768415,0.38924655065,0.672792255126,0.0634386430944,0.127351138552,0.812456946399,0.812456946399,0.812456946399,0.812456946399,1.49561137191
45,0.352392954775,1.45031834715,0.922988431565,1.01739219576,1.26384916302,0.388510512505,0.305765768415,0.38924655065,0.672792255126,0.0634386430944,0.127351138552,0.812456946399,0.812456946399,0.812456946399,0.812456946399,1.49561137191
46,0.323755353463,1.45081743668,0.583233935022,0.76506155667,1.26834936949,0.485535077348,0.198549400315,0.313092631426,0.782951174742,0.086375384565,0.124658627486,0.641707655817,0.641707655817,0.641707655817,0.641707655817,1.67672423864
47,0.323755353463,1.45081743668,0.583233935022,0.76506155667,1.26834936949,0.485535077348,0.198549400315,0.313092631426,0.782951174742,0.086375384565,0.124658627486,0.641707655817,0.641707655817,0.641707655817,0.641707655817,1.67672423864
48,0.306047561662,1.44309716183,0.602956195401,0.667068908409,0.845433395054,0.705182060227,0.420811695983,0.411690720749,0.691737040444,0.108988615999,0.119640796964,0.523773321943,0.523773321943,0.523773321943,0.523773321943,1.55241487114
49,0.306047561662,1.44309716183,0.602956195401,0.667068908409,0.845433395054,0.705182060227,0.420811695983,0.411690720749,0.691737040444,0.108988615999,0.119640796964,0.523773321943,0.523773321943,0.523773321943,0.523773321943,1.55241487114
50,0.281720752989,1.44321977065,0.573192966991,0.622931532485,0.746113801732,0.650033884359,0.415357754672,0.517353478568,0.814584818174,0.0916820571918,0.120281142699,0.512877071392,0.512877071392,0.512877071392,0.512877071392,1.56025088616
51,0.281720752989,1.44321977065,0.573192966991,0.622931532485,0.746113801732,0.650033884359,0.415357754672,0.517353478568,0.814584818174,0.0916820571918,0.120281142699,0.512877071392,0.512877071392,0.512877071392,0.512877071392,1.56025088616
52,0.275656315785,1.44776949197,0.561028992787,0.617050995872,0.709802601485,1.00156317612,0.854517463323,0.922997972244,1.26554047461,0.0311770880269,0.124047209011,0.460019004565,0.460019004565,0.460019004565,0.460019004565,1.4244765167
53,0.275656315785,1.44776949197,0.561028992787,0.617050995872,0.709802601485,1.00156317612,0.854517463323,0.922997972244,1.26554047461,0.0311770880269,0.124047209011,0.460019004565,0.460019004565,0.460019004565,0.460019004565,1.4244765167
